SubGroupIndex,RewardItemIndex,MinValue,EnchantLevel,BiosuitType
30040100010,1001252,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100010,1001382,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100010,1001098,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100010,1001122,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100010,1002262,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100010,1001289,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100010,1001410,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100010,1001104,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100010,1001178,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100010,1001326,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100011,1001098,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100011,1001122,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100011,1002262,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100011,1001289,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100011,1001410,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100011,1001104,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100011,1001178,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100011,1001326,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100011,1001438,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100011,1001110,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100011,1001215,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100011,1001354,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100012,1001104,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100012,1002460,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100012,1001178,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100012,1001326,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100012,1001438,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100012,1001110,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100012,1001215,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100012,1001354,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100012,1001092,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100012,1001116,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100012,1001252,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100012,1001382,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100013,1001110,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100013,1001215,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100013,1001354,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100013,1001092,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100013,1001116,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100013,1001252,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100013,1001382,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100013,1001098,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100013,1001122,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100013,1002262,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100013,1001289,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100013,1001410,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100013,1001438,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100014,1001092,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100014,1001098,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100014,1001104,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100014,1001110,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100014,1001116,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100014,1001122,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100014,1002262,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100014,1002460,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100014,1001178,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100014,1001215,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100014,1001252,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100014,1001289,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100014,1001326,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100014,1001354,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100014,1001382,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100014,1001410,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100014,1001438,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100015,1001092,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100015,1001098,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100015,1001104,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100015,1001110,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100015,1001116,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100015,1001122,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100015,1002262,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100015,1002460,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100015,1001178,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100015,1001215,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100015,1001252,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100015,1001289,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100015,1001326,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100015,1001354,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100015,1001382,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100015,1001410,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100015,1001438,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100015,1001093,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100015,1001099,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100015,1001105,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100015,1001111,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100015,1001117,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100015,1001123,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100015,1002263,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100015,1002461,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100015,1001179,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100015,1001216,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100015,1001253,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100015,1001290,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100015,1001327,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100015,1001355,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100015,1001383,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100015,1001411,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100015,1001439,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100016,1001093,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100016,1001099,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100016,1001105,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100016,1001111,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100016,1001117,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100016,1001123,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100016,1002263,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100016,1002461,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100016,1001179,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100016,1001216,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100016,1001253,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100016,1001290,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100016,1001327,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100016,1001355,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100016,1001383,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100016,1001411,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100016,1001439,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100016,1001094,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100016,1001100,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100016,1001106,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100016,1001112,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100016,1001118,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100016,1001124,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100016,1002264,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100016,1002462,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100016,1001180,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100016,1001217,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100016,1001254,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100016,1001291,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100016,1001328,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100016,1001356,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100016,1001384,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100016,1001412,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100016,1001440,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100017,1001093,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100017,1001099,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100017,1001105,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100017,1001111,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100017,1001117,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100017,1001123,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100017,1002263,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100017,1002461,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100017,1001179,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100017,1001216,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100017,1001253,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100017,1001290,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100017,1001327,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100017,1001355,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100017,1001383,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100017,1001411,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100017,1001439,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100017,1001094,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100017,1001100,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100017,1001106,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100017,1001112,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100017,1001118,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100017,1001124,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100017,1002264,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100017,1002462,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100017,1001180,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100017,1001217,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100017,1001254,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100017,1001291,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100017,1001328,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100017,1001356,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100017,1001384,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100017,1001412,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100017,1001440,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100018,1001094,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100018,1001100,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100018,1001106,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100018,1001112,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100018,1001118,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100018,1001124,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100018,1002264,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100018,1002462,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100018,1001180,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100018,1001217,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100018,1001254,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100018,1001291,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100018,1001328,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100018,1001356,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100018,1001384,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100018,1001412,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100018,1001440,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100019,1001094,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100019,1001100,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100019,1001106,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100019,1001112,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100019,1001118,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100019,1001124,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100019,1002264,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100019,1002462,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100019,1001180,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100019,1001217,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100019,1001254,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100019,1001291,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100019,1001328,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100019,1001356,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100019,1001384,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100019,1001412,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100019,1001440,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100019,1001095,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100019,1001101,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100019,1001107,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100019,1001113,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100019,1001119,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100019,1001125,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100019,1002265,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100019,1002463,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100019,1001181,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100019,1001218,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100019,1001255,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100019,1001292,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100019,1001329,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100019,1001357,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100019,1001385,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100019,1001413,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100019,1001441,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100020,1001094,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100020,1001100,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100020,1001106,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100020,1001112,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100020,1001118,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100020,1001124,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100020,1002264,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100020,1002462,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100020,1001180,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100020,1001217,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100020,1001254,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100020,1001291,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100020,1001328,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100020,1001356,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100020,1001384,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100020,1001412,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100020,1001440,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100020,1001095,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100020,1001101,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100020,1001107,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100020,1001113,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100020,1001119,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100020,1001125,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100020,1002265,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100020,1002463,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100020,1001181,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100020,1001218,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100020,1001255,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100020,1001292,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100020,1001329,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100020,1001357,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100020,1001385,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100020,1001413,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100020,1001441,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100021,1001095,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100021,1001101,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100021,1001107,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100021,1001113,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100021,1001119,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100021,1001125,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100021,1002265,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100021,1002463,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100021,1001181,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100021,1001218,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100021,1001255,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100021,1001292,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100021,1001329,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100021,1001357,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100021,1001385,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100021,1001413,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100021,1001441,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100500,1900379,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100500,1900385,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100500,1900389,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100501,1900380,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100501,1900381,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100501,1900387,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100502,1900512,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100502,1900513,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100502,1900514,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100503,1900515,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100503,1900516,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
30040100503,1900517,1,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
48010530001,2028,1600,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
48010530002,2028,1550,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
48010530003,2028,1500,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
48010530004,2028,1450,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
48010530005,2028,1400,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
48010530006,2028,1350,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
48010530007,2028,1900,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
48010530008,2028,1850,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
48010530009,2028,1800,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
48010530010,2028,1750,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
48010530011,2028,1700,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
48010530012,2028,1650,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
48010530013,2028,2500,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
48010530014,2028,2400,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
48010530015,2028,2300,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
48010530016,2028,2200,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
48010530017,2028,2100,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
48010530018,2028,2000,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
48010770001,9820,120,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
48010770002,9820,110,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
48010770003,9820,100,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
48010770004,9820,90,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
48010770005,9820,80,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
48010770006,9820,70,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
48010770007,9820,180,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
48010770008,9820,170,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
48010770009,9820,160,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
48010770010,9820,150,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
48010770011,9820,140,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
48010770012,9820,130,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
48010770013,9820,600,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
48010770014,9820,400,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
48010770015,9820,300,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
48010770016,9820,250,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
48010770017,9820,200,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
48010770018,9820,190,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
48010770051,9840,120,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
