CollectionIndex,Hide_WorldIndex,CollectionType,CollectionSeparation,Sort,PeriodCollection,Collection1_ItemGroup,Collection1_EnchantLevel,Collection1_Value,Collection2_ItemGroup,Collection2_EnchantLevel,Collection2_Value,Collection3_ItemGroup,Collection3_EnchantLevel,Collection3_Value,Collection4_ItemGroup,Collection4_EnchantLevel,Collection4_Value,Collection5_ItemGroup,Collection5_EnchantLevel,Collection5_Value,Collection6_ItemGroup,Collection6_EnchantLevel,Collection6_Value,Collection7_ItemGroup,Collection7_EnchantLevel,Collection7_Value,Collection8_ItemGroup,Collection8_EnchantLevel,Collection8_Value,Collection9_ItemGroup,Collection9_EnchantLevel,Collection9_Value,Collection10_ItemGroup,Collection10_EnchantLevel,Collection10_Value,RewardStat1_Type,RewardStat1_Value,RewardStat2_Type,RewardStat2_Value,NameStringIndex,MemoryChipType,MemoryChipItemIcon,MemoryChipIcon,MemoryChipImage,RewardStat3_Type,RewardStat3_Value,ContentsString,Collectrion1_EnchantLevel,Collectrion2_EnchantLevel,Collectrion3_EnchantLevel,Collectrion4_EnchantLevel,Collectrion5_EnchantLevel,Collectrion6_EnchantLevel,Collectrion7_EnchantLevel,Collectrion8_EnchantLevel,Collectrion9_EnchantLevel,Collectrion10_EnchantLevel,NamePTBR,RewardStat1_Enum,RewardStat1_NamePTBR,RewardStat2_Enum,RewardStat2_NamePTBR,RewardStat3_Enum,RewardStat3_NamePTBR
370075,[],1,3,900,False,1002192,0,1,1002198,0,1,1002206,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,2,0,0,ui_itemCollection_Name_370075,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Espírito Imponente 2,STAT_STIFFRESRATE,Resistência a Cambaleio,,,,
370076,[],1,3,900,False,1002193,6,1,1002199,6,1,1002207,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,ui_itemCollection_Name_370076,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Espírito Imponente 3,STAT_P_DEFPOW,DEF Física,,,,
370077,[],1,3,900,False,1002194,6,1,1002200,6,1,1002208,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,ui_itemCollection_Name_370077,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Espírito Imponente 4,STAT_F_DEFPOW,DEF de Força,,,,
370078,[],1,3,900,False,1002195,6,1,1002201,6,1,1002209,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,ui_itemCollection_Name_370078,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Espírito Imponente 5,STAT_P_CRIHITPOW,Taxa Crít. FÍS,,,,
370079,[],1,3,900,False,1002196,7,1,1002202,7,1,1002210,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,0,ui_itemCollection_Name_370079,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Espírito Imponente 6,STAT_F_CRIHITPOW,Taxa Crít. FOR,,,,
370080,[],1,3,900,False,1002197,7,1,1002203,7,1,1002211,7,1,1002209,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,6,0,0,ui_itemCollection_Name_370080,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Assim Diz o Juiz 1,STAT_P_DEFPIERCE,Penetração de DEF Física,,,,
370081,[],1,3,900,False,1002193,8,1,1002204,8,1,1002205,8,1,1002210,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,3,0,0,ui_itemCollection_Name_370081,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Assim Diz o Juiz 2,STAT_HANGARREUSEDECRATE,Redução de Recarga do Hangar,,,,
370082,[],1,3,900,False,1002194,8,1,1002200,8,1,1002206,8,1,1002211,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,6,0,0,ui_itemCollection_Name_370082,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Assim Declara o Juiz 3,STAT_SKILLDMGINC_MULTI,Dano Fixo em Área,,,,
370083,[],1,3,900,False,1002195,9,1,1002201,9,1,1002207,9,1,1002205,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,3,0,0,ui_itemCollection_Name_370083,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Assim Declara o Juiz 4,STAT_WEAPONATKRES,Res ATQ de Arma,,,,
370084,[],1,3,900,False,1002196,9,1,1002202,9,1,1002208,9,1,1002206,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,ui_itemCollection_Name_370084,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Assim Declara o Juiz 5,STAT_ATKPOW,ATQ,,,,
370085,[],1,3,900,False,1002192,10,1,1002203,10,1,1002205,10,1,1002207,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,6,0,0,ui_itemCollection_Name_370085,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Assim Declara o Juiz 6,STAT_DOUBLE,Taxa Acer. ATQ Máx.,,,,
370086,[],1,3,900,False,1002193,10,1,1002204,10,1,1002206,10,1,1002208,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,6,0,0,ui_itemCollection_Name_370086,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Assim Declara o Juiz 7,STAT_F_ADDDMG,Dano Fixo de Força,,,,
370087,[],1,3,900,False,1002194,11,1,1002200,11,1,1002207,11,1,1002209,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2,0,0,ui_itemCollection_Name_370087,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Assim Declara o Juiz 8,STAT_WEAPONATKPOW,ATQ da Arma,,,,
370088,[],1,3,900,False,1002195,11,1,1002201,11,1,1002208,11,1,1002210,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,0,0,ui_itemCollection_Name_370088,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Assim Declara o Juiz 9,STAT_DEFPOW,DEF,,,,
370089,[],1,3,900,False,1002196,0,1,1002202,0,1,1002227,0,1,1002229,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1,0,0,ui_itemCollection_Name_370089,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Assim Declara o Juiz 10,STAT_DEFPOW,DEF,,,,
370090,[],1,3,900,False,1002192,0,1,1002198,0,1,1002229,0,1,1002228,0,1,1002225,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,ui_itemCollection_Name_370090,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Autoridade Afiada 1,STAT_ATKPOW,ATQ,,,,
370091,[],1,3,900,False,1002193,6,1,1002199,6,1,1002223,6,1,1002224,6,1,1002229,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2,0,0,ui_itemCollection_Name_370091,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Autoridade Afiada 2,STAT_ACTIONSPEEDRATE,Velocidade de Conjuração,,,,
370092,[],1,3,900,False,1002194,6,1,1002203,6,1,1002226,6,1,1002227,6,1,1002228,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,100,0,0,ui_itemCollection_Name_370092,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Autoridade Afiada 3,STAT_CONHITRATE,Taxa de Acerto de Debuff,,,,
370093,[],1,3,900,False,1002195,7,1,1002204,7,1,1002223,7,1,1002224,7,1,1002225,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,3,0,0,ui_itemCollection_Name_370093,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Autoridade Afiada 4,STAT_HANGARREUSEDECRATE,Redução de Recarga do Hangar,,,,
370094,[],1,3,900,False,1002196,7,1,1002202,7,1,1002226,7,1,1002227,7,1,1002228,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,100,0,0,ui_itemCollection_Name_370094,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Autoridade Afiada 5,STAT_CONRESRATE,Resistência a Debuff,,,,
370095,[],1,3,900,False,1002192,8,1,1002198,8,1,1002223,8,1,1002224,8,1,1002225,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,3,0,0,ui_itemCollection_Name_370095,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Autoridade Afiada 6,STAT_WEAPONATKRES,Res ATQ de Arma,,,,
370096,[],1,3,900,False,1002197,8,1,1002199,8,1,1002226,8,1,1002227,8,1,1002228,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,0,0,ui_itemCollection_Name_370096,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Autoridade Afiada 7,STAT_DEFPOW,DEF,,,,
370097,[],1,3,900,False,1002194,9,1,1002200,9,1,1002229,9,1,1002223,9,1,1002224,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,3,0,0,ui_itemCollection_Name_370097,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Autoridade Afiada 8,STAT_CRIRESPOW,Res. a Crítico,,,,
370098,[],1,3,900,False,1002197,9,1,1002203,9,1,1002225,9,1,1002226,9,1,1002227,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,3,0,0,ui_itemCollection_Name_370098,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Autoridade Afiada 9,STAT_CRIHITPOW,Chance de Crítico,,,,
370099,[],1,3,900,False,1002196,10,1,1002204,10,1,1002228,10,1,1002229,10,1,1002223,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,3,0,0,ui_itemCollection_Name_370099,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Autoridade Afiada 10,STAT_ADDDMG,Dano Fixo,,,,
370100,[],1,3,900,False,1002400,0,1,1002401,0,1,1002405,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,20,0,0,ui_itemCollection_Name_370100,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Um Novo Aniquilador Surge 1,STAT_ITEMDROPRATEINCRATE,Aumento da Chance de Drop de Item,,,,
370101,[],1,3,900,False,1002402,0,1,1002403,0,1,1002405,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,60,0,0,ui_itemCollection_Name_370101,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Um Novo Aniquilador Surge 2,STAT_MAXHP,HP Máx.,,,,
370102,[],1,3,900,False,1002404,5,1,1002400,5,1,1002401,5,1,1002405,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0,0,ui_itemCollection_Name_370102,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Um Novo Aniquilador Surge 3,STAT_HITPOW,Precisão,,,,
370103,[],1,3,900,False,1002402,5,1,1002403,5,1,1002404,5,1,1002405,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,4,0,0,ui_itemCollection_Name_370103,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Um Novo Aniquilador Surge 4,STAT_FPUSEDEC,Redução de Consumo de FP,,,,
370104,[],1,3,900,False,1002400,6,1,1002401,6,1,1002402,6,1,1002403,6,1,1002405,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1,0,0,ui_itemCollection_Name_370104,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Um Novo Aniquilador Surge 5,STAT_DEFPOW,DEF,,,,
370105,[],1,3,900,False,1002404,6,1,1002400,6,1,1002401,6,1,1002402,6,1,1002405,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,0,0,ui_itemCollection_Name_370105,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Um Novo Aniquilador Surge 6,STAT_DODGEPOW,Evasão,,,,
370106,[],1,3,900,False,1002400,7,1,1002401,7,1,1002402,7,1,1002403,7,1,1002404,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,ui_itemCollection_Name_370106,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Um Novo Aniquilador Surge 7,STAT_ATKPOW,ATQ,,,,
370107,[],1,3,900,False,1002406,7,1,1002407,7,1,1002411,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,3,0,0,ui_itemCollection_Name_370107,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Ecos do Primeiro Tiro de Canhão 1,STAT_SKILLDMGINC_MULTI,Dano Fixo em Área,,,,
370108,[],1,3,900,False,1002408,8,1,1002409,8,1,1002412,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0,0,ui_itemCollection_Name_370108,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Ecos do Primeiro Tiro de Canhão 2,STAT_HITPOW,Precisão,,,,
370109,[],1,3,900,False,1002410,0,1,1002406,0,1,1002407,0,1,1002411,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,60,0,0,ui_itemCollection_Name_370109,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Ecos do Primeiro Tiro de Canhão 3,STAT_MAXHP,HP Máx.,,,,
370110,[],1,3,900,False,1002408,6,1,1002409,6,1,1002410,6,1,1002412,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1,0,0,ui_itemCollection_Name_370110,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Ecos do Primeiro Tiro de Canhão 4,STAT_DEFPOW,DEF,,,,
370111,[],1,3,900,False,1002406,6,1,1002407,6,1,1002408,6,1,1002409,6,1,1002411,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,0,0,ui_itemCollection_Name_370111,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Ecos do Primeiro Tiro de Canhão 5,STAT_CRIRESPOW,Res. a Crítico,,,,
370112,[],1,3,900,False,1002410,7,1,1002406,7,1,1002407,7,1,1002408,7,1,1002412,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,1,0,0,ui_itemCollection_Name_370112,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Ecos do Primeiro Tiro de Canhão 6,STAT_ADDDMG,Dano Fixo,,,,
370113,[],1,3,900,False,1002406,8,1,1002407,8,1,1002408,8,1,1002409,8,1,1002410,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,0,0,ui_itemCollection_Name_370113,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Ecos do Primeiro Tiro de Canhão 7,STAT_CRIHITPOW,Chance de Crítico,,,,
370114,[],1,3,900,False,1002413,0,1,1002415,0,1,1002416,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,4,0,0,ui_itemCollection_Name_370114,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Mestre da Linha de Frente 1,STAT_F_ADDDMG,Dano Fixo de Força,,,,
370115,[],1,3,900,False,1002414,0,1,1002417,0,1,1002418,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,4,0,0,ui_itemCollection_Name_370115,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Mestre da Linha de Frente 2,STAT_DOUBLE,Taxa Acer. ATQ Máx.,,,,
370116,[],1,3,900,False,1002419,5,1,1002413,5,1,1002414,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,3,0,0,ui_itemCollection_Name_370116,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Mestre da Linha de Frente 3,STAT_ACTIONSPEEDRATE,Velocidade de Conjuração,,,,
370117,[],1,3,900,False,1002415,6,1,1002416,6,1,1002417,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,4,0,0,ui_itemCollection_Name_370117,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Mestre da Linha de Frente 4,STAT_UG_HACKINGRESRATE,Resistência a Hackeamento,,,,
370118,[],1,3,900,False,1002418,6,1,1002419,6,1,1002413,6,1,1002414,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2,0,0,ui_itemCollection_Name_370118,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Mestre da Linha de Frente 5,STAT_HANGARREUSEDECRATE,Redução de Recarga do Hangar,,,,
370119,[],1,3,900,False,1002415,7,1,1002416,7,1,1002417,7,1,1002418,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2,0,0,ui_itemCollection_Name_370119,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Mestre da Linha de Frente 6,STAT_WEAPONATKRES,Res ATQ de Arma,,,,
370120,[],1,3,900,False,1002419,8,1,1002413,8,1,1002414,8,1,1002415,8,1,1002416,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,0,0,ui_itemCollection_Name_370120,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Mestre da Linha de Frente 7,STAT_DEFPOW,DEF,,,,
370121,[],1,3,900,False,1002417,9,1,1002418,9,1,1002419,9,1,1002413,9,1,1002414,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,120,0,0,ui_itemCollection_Name_370121,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Mestre da Linha de Frente 8,STAT_MAXHP,HP Máx.,,,,
370122,[],1,3,900,False,1002415,10,1,1002416,10,1,1002417,10,1,1002418,10,1,1002419,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2,0,0,ui_itemCollection_Name_370122,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Mestre da Linha de Frente 9,STAT_WEAPONATKPOW,ATQ da Arma,,,,
370123,[],1,3,900,False,1002420,10,1,1002417,10,1,1002418,10,1,1002419,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2,0,0,ui_itemCollection_Name_370123,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Mestre da Linha de Frente 10,STAT_ADDDMG,Dano Fixo,,,,
370124,[],1,3,900,False,1002401,6,1,1002407,6,1,1002415,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,10,0,0,ui_itemCollection_Name_370124,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Arte da Destruição 1,STAT_FPUSEDEC,Redução de Consumo de FP,,,,
370125,[],1,3,900,False,1002402,6,1,1002408,6,1,1002416,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,10,0,0,ui_itemCollection_Name_370125,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Arte da Destruição 2,STAT_POTIONRECOVERYMAXVALUE,Contagem de Inj. de HP,,,,
370126,[],1,3,900,False,1002403,6,1,1002409,6,1,1002417,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,6,0,0,ui_itemCollection_Name_370126,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Arte da Destruição 3,STAT_NONBATTLE_HPRECOVERYRATE,Taxa de Recuperação de HP Fora de Combate,,,,
370127,[],1,3,900,False,1002404,7,1,1002410,7,1,1002418,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,4,0,0,ui_itemCollection_Name_370127,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Arte da Destruição 4,STAT_UG_RESTRICTIONHITRATE,Taxa de Acerto de Restrição,,,,
370128,[],1,3,900,False,1002405,7,1,1002411,7,1,1002419,7,1,1002417,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,4,0,0,ui_itemCollection_Name_370128,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Vontade Inabalável 1,STAT_WEAPONATKRES,Res ATQ de Arma,,,,
370129,[],1,3,900,False,1002401,8,1,1002412,8,1,1002413,8,1,1002418,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,4,0,0,ui_itemCollection_Name_370129,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Vontade Inabalável 2,STAT_HANGARREUSEDECRATE,Redução de Recarga do Hangar,,,,
370130,[],1,3,900,False,1002402,8,1,1002408,8,1,1002414,8,1,1002419,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2,0,0,ui_itemCollection_Name_370130,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Vontade Inabalável 3,STAT_DODGEPOW,Evasão,,,,
370131,[],1,3,900,False,1002403,9,1,1002409,9,1,1002415,9,1,1002413,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2,0,0,ui_itemCollection_Name_370131,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Vontade Inabalável 4,STAT_HITPOW,Precisão,,,,
370132,[],1,3,900,False,1002400,10,1,1002411,10,1,1002413,10,1,1002415,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,0,0,ui_itemCollection_Name_370132,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Vontade Inabalável 5,STAT_ATKPOW,ATQ,,,,
370133,[],1,3,900,False,1002402,11,1,1002408,11,1,1002415,11,1,1002417,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,0,0,ui_itemCollection_Name_370133,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Vontade Inabalável 6,STAT_DEFPOW,DEF,,,,
370134,[],1,3,900,False,1002403,11,1,1002409,11,1,1002416,11,1,1002418,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2,0,0,ui_itemCollection_Name_370134,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Vontade Inabalável 7,STAT_MAXFP,FP Máx.,,,,
370135,[],1,3,900,False,1002404,0,1,1002410,0,1,1002430,0,1,1002432,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,8,0,0,ui_itemCollection_Name_370135,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Vontade Inabalável 8,STAT_CRIDMG,Dano Crítico,,,,
370136,[],1,3,900,False,1002400,0,1,1002406,0,1,1002432,0,1,1002431,9,1,1002428,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2,0,0,ui_itemCollection_Name_370136,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Aquele Que Permanece no Salvo 1,STAT_DODGEPOW,Evasão,,,,
370137,[],1,3,900,False,1002401,6,1,1002407,6,1,1002426,6,1,1002427,6,1,1002432,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,80,0,0,ui_itemCollection_Name_370137,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Aquele Que Permanece no Salvo 2,STAT_MAXHP,HP Máx.,,,,
370138,[],1,3,900,False,1002402,6,1,1002411,6,1,1002429,6,1,1002430,6,1,1002431,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,0,0,ui_itemCollection_Name_370138,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Aquele Que Se Mantém no Salvo 3,STAT_ATKPOW,ATQ,,,,
370139,[],1,3,900,False,1002403,7,1,1002412,7,1,1002426,7,1,1002427,7,1,1002428,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,0,0,ui_itemCollection_Name_370139,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Aquele Que Se Mantém no Salvo 4,STAT_DEFPOW,DEF,,,,
370140,[],1,3,900,False,1002404,7,1,1002410,7,1,1002429,7,1,1002430,7,1,1002431,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2,0,0,ui_itemCollection_Name_370140,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Aquele Que Se Mantém no Salvo 5,STAT_HITPOW,Precisão,,,,
370141,[],1,3,900,False,1002400,8,1,1002406,8,1,1002426,8,1,1002427,8,1,1002428,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,100,0,0,ui_itemCollection_Name_370141,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Aquele Que Permanece no Salvo 6,STAT_CONHITRATE,Taxa de Acerto de Debuff,,,,
370142,[],1,3,900,False,1002405,8,1,1002407,8,1,1002429,8,1,1002430,8,1,1002431,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,100,0,0,ui_itemCollection_Name_370142,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Aquele Que Se Mantém no Salvo 7,STAT_CONRESRATE,Resistência a Debuff,,,,
370143,[],1,3,900,False,1002405,9,1,1002411,9,1,1002428,9,1,1002429,9,1,1002430,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,3,0,0,ui_itemCollection_Name_370143,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Aquele Que Se Mantém no Salvo 8,STAT_DEFPOW,DEF,,,,
370144,[],1,3,900,False,1002404,10,1,1002412,10,1,1002431,10,1,1002432,10,1,1002433,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,3,0,0,ui_itemCollection_Name_370144,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Aquele Que Se Mantém no Salvo 9,STAT_ADDDMG,Dano Fixo,,,,
370145,[],1,3,900,False,1002426,7,1,1002427,7,1,1002428,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2,0,0,ui_itemCollection_Name_370145,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Executor da Aniquilação 1,STAT_HITPOW,Precisão,,,,
370146,[],1,3,900,False,1002429,8,1,1002430,8,1,1002431,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,0,0,ui_itemCollection_Name_370146,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Executor da Aniquilação 2,STAT_DEFPOW,DEF,,,,
370147,[],1,3,900,False,1002432,9,1,1002433,9,1,1002426,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,0,0,ui_itemCollection_Name_370147,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Executor da Aniquilação 3,STAT_ATKPOW,ATQ,,,,
370148,[],1,3,900,False,1002428,10,1,1002429,10,1,1002430,10,1,1002431,10,1,1002427,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,120,0,0,ui_itemCollection_Name_370148,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Executor da Aniquilação 4,STAT_MAXHP,HP Máx.,,,,
370149,[],1,3,900,False,1002432,11,1,1002433,11,1,1002426,11,1,1002427,11,1,1002428,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3,0,0,ui_itemCollection_Name_370149,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Executor da Aniquilação 5,STAT_WEAPONATKPOW,ATQ da Arma,,,,
