CollectionIndex,CollectionNamePTBR,Slot,ItemGroup,RequiredQuantity,RequiredEnchantLevel,AcceptedItemIndex,AcceptedItemNamePTBR,AcceptedItemGrade,AcceptedItemTier
340058,Vontade de Moldar o Destino 4,2,1000355,1,9,1000355,Protetor de Perna de Couro Aprimorado,3,6
340058,Vontade de Moldar o Destino 4,2,1000355,1,9,1001321,Protetor de Perna de Couro Aprimorado,3,6
340059,Vontade de Moldar o Destino 5,1,1000386,1,9,1000386,Brincos de Bobina Solenoide,3,6
340059,Vontade de Moldar o Destino 5,1,1000386,1,9,1001352,Brincos de Bobina Solenoide,3,6
340059,Vontade de Moldar o Destino 5,2,1000414,1,9,1000414,Colar de Bobina Solenoide,3,6
340059,Vontade de Moldar o Destino 5,2,1000414,1,9,1001380,Colar de Bobina Solenoide,3,6
340060,Vontade de Moldar o Destino 6,1,1000442,1,9,1000442,Bracelete de Bobina Solenoide,3,6
340060,Vontade de Moldar o Destino 6,1,1000442,1,9,1001408,Bracelete de Bobina Solenoide,3,6
340060,Vontade de Moldar o Destino 6,2,1000470,1,9,1000470,Anel de Bobina Solenoide,3,6
340060,Vontade de Moldar o Destino 6,2,1000470,1,9,1001436,Anel de Bobina Solenoide,3,6
340061,Obsessão de Sobrevivência 1,1,1000085,1,0,1000085,Rifle de Combate Dekabris,3,8
340061,Obsessão de Sobrevivência 1,1,1000085,1,0,1001051,Rifle de Combate Dekabris,3,8
340061,Obsessão de Sobrevivência 1,2,1000117,1,0,1000117,Machado de Combate Dekabris,3,8
340061,Obsessão de Sobrevivência 1,2,1000117,1,0,1001083,Machado de Combate Dekabris,3,8
340062,Obsessão de Sobrevivência 2,1,1000093,1,0,1000093,Lâmina de Combate Dekabris,3,8
340062,Obsessão de Sobrevivência 2,1,1000093,1,0,1001059,Lâmina de Combate Dekabris,3,8
340062,Obsessão de Sobrevivência 2,2,1000125,1,0,1000125,Arma de Força de Combate Dekabris,3,8
340062,Obsessão de Sobrevivência 2,2,1000125,1,0,1001091,Arma de Força de Combate Dekabris,3,8
340063,Obsessão de Sobrevivência 3,1,1000101,1,0,1000101,Espada e Escudo de Combate Dekabris,3,8
340063,Obsessão de Sobrevivência 3,1,1000101,1,0,1001067,Espada e Escudo de Combate Dekabris,3,8
340063,Obsessão de Sobrevivência 3,2,1000109,1,0,1000109,Carregador de Força de Combate Dekabris,3,8
340063,Obsessão de Sobrevivência 3,2,1000109,1,0,1001075,Carregador de Força de Combate Dekabris,3,8
340064,Obsessão de Sobrevivência 4,1,1002212,1,0,1002212,Fio Cortante de Combate Dekabris,3,8
340064,Obsessão de Sobrevivência 4,1,1002212,1,0,1002261,Fio Cortante de Combate Dekabris,3,8
340064,Obsessão de Sobrevivência 4,2,1000209,1,0,1000209,Protetor Cervical de Cristal Líquido,3,8
340064,Obsessão de Sobrevivência 4,2,1000209,1,0,1001175,Protetor Cervical de Cristal Líquido,3,8
340065,Obsessão de Sobrevivência 5,1,1000283,1,0,1000283,Protetor Inferior de Cristal Líquido,3,8
340065,Obsessão de Sobrevivência 5,1,1000283,1,0,1001249,Protetor Inferior de Cristal Líquido,3,8
340065,Obsessão de Sobrevivência 5,2,1000246,1,0,1000246,Protetor Superior de Cristal Líquido,3,8
340065,Obsessão de Sobrevivência 5,2,1000246,1,0,1001212,Protetor Superior de Cristal Líquido,3,8
340066,Traços Dispersos do Campo de Batalha 1,1,1000320,1,0,1000320,Protetor de Braço de Cristal Líquido,3,8
340066,Traços Dispersos do Campo de Batalha 1,1,1000320,1,0,1001286,Protetor de Braço de Cristal Líquido,3,8
340066,Traços Dispersos do Campo de Batalha 1,2,1000357,1,0,1000357,Protetor de Perna de Cristal Líquido,3,8
340066,Traços Dispersos do Campo de Batalha 1,2,1000357,1,0,1001323,Protetor de Perna de Cristal Líquido,3,8
340067,Traços Dispersos do Campo de Batalha 2,1,1001929,1,0,1001929,Brincos de Célula de Projeção Óptica,3,8
340067,Traços Dispersos do Campo de Batalha 2,1,1001929,1,0,1001937,Brincos de Célula de Projeção Óptica,3,8
340067,Traços Dispersos do Campo de Batalha 2,2,1001931,1,0,1001931,Bracelete de Célula de Projeção Óptica,3,8
340067,Traços Dispersos do Campo de Batalha 2,2,1001931,1,0,1001939,Bracelete de Célula de Projeção Óptica,3,8
340068,Traços Dispersos do Campo de Batalha 3,1,1001930,1,0,1001930,Colar de Célula de Projeção Óptica,3,8
340068,Traços Dispersos do Campo de Batalha 3,1,1001930,1,0,1001938,Colar de Célula de Projeção Óptica,3,8
340068,Traços Dispersos do Campo de Batalha 3,2,1001932,1,0,1001932,Anel de Célula de Projeção Óptica,3,8
340068,Traços Dispersos do Campo de Batalha 3,2,1001932,1,0,1001940,Anel de Célula de Projeção Óptica,3,8
340069,Traços Dispersos do Campo de Batalha 4,1,1000085,1,5,1000085,Rifle de Combate Dekabris,3,8
340069,Traços Dispersos do Campo de Batalha 4,1,1000085,1,5,1001051,Rifle de Combate Dekabris,3,8
340069,Traços Dispersos do Campo de Batalha 4,2,1000117,1,5,1000117,Machado de Combate Dekabris,3,8
340069,Traços Dispersos do Campo de Batalha 4,2,1000117,1,5,1001083,Machado de Combate Dekabris,3,8
340069,Traços Dispersos do Campo de Batalha 4,3,1000101,1,5,1000101,Espada e Escudo de Combate Dekabris,3,8
340069,Traços Dispersos do Campo de Batalha 4,3,1000101,1,5,1001067,Espada e Escudo de Combate Dekabris,3,8
340070,Traços Dispersos do Campo de Batalha 5,1,1000093,1,5,1000093,Lâmina de Combate Dekabris,3,8
340070,Traços Dispersos do Campo de Batalha 5,1,1000093,1,5,1001059,Lâmina de Combate Dekabris,3,8
340070,Traços Dispersos do Campo de Batalha 5,2,1000125,1,5,1000125,Arma de Força de Combate Dekabris,3,8
340070,Traços Dispersos do Campo de Batalha 5,2,1000125,1,5,1001091,Arma de Força de Combate Dekabris,3,8
340070,Traços Dispersos do Campo de Batalha 5,3,1000109,1,5,1000109,Carregador de Força de Combate Dekabris,3,8
340070,Traços Dispersos do Campo de Batalha 5,3,1000109,1,5,1001075,Carregador de Força de Combate Dekabris,3,8
340070,Traços Dispersos do Campo de Batalha 5,4,1002212,1,5,1002212,Fio Cortante de Combate Dekabris,3,8
340070,Traços Dispersos do Campo de Batalha 5,4,1002212,1,5,1002261,Fio Cortante de Combate Dekabris,3,8
340071,Regras Escritas em Sangue 1,1,1001929,1,5,1001929,Brincos de Célula de Projeção Óptica,3,8
340071,Regras Escritas em Sangue 1,1,1001929,1,5,1001937,Brincos de Célula de Projeção Óptica,3,8
340071,Regras Escritas em Sangue 1,2,1001931,1,5,1001931,Bracelete de Célula de Projeção Óptica,3,8
340071,Regras Escritas em Sangue 1,2,1001931,1,5,1001939,Bracelete de Célula de Projeção Óptica,3,8
340071,Regras Escritas em Sangue 1,3,1001930,1,5,1001930,Colar de Célula de Projeção Óptica,3,8
340071,Regras Escritas em Sangue 1,3,1001930,1,5,1001938,Colar de Célula de Projeção Óptica,3,8
340071,Regras Escritas em Sangue 1,4,1001932,1,5,1001932,Anel de Célula de Projeção Óptica,3,8
340071,Regras Escritas em Sangue 1,4,1001932,1,5,1001940,Anel de Célula de Projeção Óptica,3,8
340072,Regras Escritas em Sangue 2,1,1000209,1,5,1000209,Protetor Cervical de Cristal Líquido,3,8
340072,Regras Escritas em Sangue 2,1,1000209,1,5,1001175,Protetor Cervical de Cristal Líquido,3,8
340072,Regras Escritas em Sangue 2,2,1000246,1,5,1000246,Protetor Superior de Cristal Líquido,3,8
340072,Regras Escritas em Sangue 2,2,1000246,1,5,1001212,Protetor Superior de Cristal Líquido,3,8
340072,Regras Escritas em Sangue 2,3,1000283,1,5,1000283,Protetor Inferior de Cristal Líquido,3,8
340072,Regras Escritas em Sangue 2,3,1000283,1,5,1001249,Protetor Inferior de Cristal Líquido,3,8
340072,Regras Escritas em Sangue 2,4,1000320,1,5,1000320,Protetor de Braço de Cristal Líquido,3,8
340072,Regras Escritas em Sangue 2,4,1000320,1,5,1001286,Protetor de Braço de Cristal Líquido,3,8
340072,Regras Escritas em Sangue 2,5,1000357,1,5,1000357,Protetor de Perna de Cristal Líquido,3,8
340072,Regras Escritas em Sangue 2,5,1000357,1,5,1001323,Protetor de Perna de Cristal Líquido,3,8
340073,Regras Escritas em Sangue 3,1,1000085,1,6,1000085,Rifle de Combate Dekabris,3,8
340073,Regras Escritas em Sangue 3,1,1000085,1,6,1001051,Rifle de Combate Dekabris,3,8
340073,Regras Escritas em Sangue 3,2,1002212,1,6,1002212,Fio Cortante de Combate Dekabris,3,8
340073,Regras Escritas em Sangue 3,2,1002212,1,6,1002261,Fio Cortante de Combate Dekabris,3,8
340073,Regras Escritas em Sangue 3,3,1000209,1,6,1000209,Protetor Cervical de Cristal Líquido,3,8
340073,Regras Escritas em Sangue 3,3,1000209,1,6,1001175,Protetor Cervical de Cristal Líquido,3,8
340073,Regras Escritas em Sangue 3,4,1001931,1,6,1001931,Bracelete de Célula de Projeção Óptica,3,8
340073,Regras Escritas em Sangue 3,4,1001931,1,6,1001939,Bracelete de Célula de Projeção Óptica,3,8
340074,Regras Escritas em Sangue 4,1,1000093,1,6,1000093,Lâmina de Combate Dekabris,3,8
340074,Regras Escritas em Sangue 4,1,1000093,1,6,1001059,Lâmina de Combate Dekabris,3,8
340074,Regras Escritas em Sangue 4,2,1000101,1,6,1000101,Espada e Escudo de Combate Dekabris,3,8
340074,Regras Escritas em Sangue 4,2,1000101,1,6,1001067,Espada e Escudo de Combate Dekabris,3,8
340074,Regras Escritas em Sangue 4,3,1000246,1,6,1000246,Protetor Superior de Cristal Líquido,3,8
340074,Regras Escritas em Sangue 4,3,1000246,1,6,1001212,Protetor Superior de Cristal Líquido,3,8
340074,Regras Escritas em Sangue 4,4,1001929,1,6,1001929,Brincos de Célula de Projeção Óptica,3,8
340074,Regras Escritas em Sangue 4,4,1001929,1,6,1001937,Brincos de Célula de Projeção Óptica,3,8
340075,Regras Escritas em Sangue 5,1,1001930,1,6,1001930,Colar de Célula de Projeção Óptica,3,8
340075,Regras Escritas em Sangue 5,1,1001930,1,6,1001938,Colar de Célula de Projeção Óptica,3,8
340075,Regras Escritas em Sangue 5,2,1001932,1,6,1001932,Anel de Célula de Projeção Óptica,3,8
340075,Regras Escritas em Sangue 5,2,1001932,1,6,1001940,Anel de Célula de Projeção Óptica,3,8
340075,Regras Escritas em Sangue 5,3,1000109,1,6,1000109,Carregador de Força de Combate Dekabris,3,8
340075,Regras Escritas em Sangue 5,3,1000109,1,6,1001075,Carregador de Força de Combate Dekabris,3,8
340075,Regras Escritas em Sangue 5,4,1000117,1,6,1000117,Machado de Combate Dekabris,3,8
340075,Regras Escritas em Sangue 5,4,1000117,1,6,1001083,Machado de Combate Dekabris,3,8
340076,Ponto de Queda da Âncora Negra 1,1,1000320,1,6,1000320,Protetor de Braço de Cristal Líquido,3,8
340076,Ponto de Queda da Âncora Negra 1,1,1000320,1,6,1001286,Protetor de Braço de Cristal Líquido,3,8
340076,Ponto de Queda da Âncora Negra 1,2,1000357,1,6,1000357,Protetor de Perna de Cristal Líquido,3,8
340076,Ponto de Queda da Âncora Negra 1,2,1000357,1,6,1001323,Protetor de Perna de Cristal Líquido,3,8
340076,Ponto de Queda da Âncora Negra 1,3,1000125,1,6,1000125,Arma de Força de Combate Dekabris,3,8
340076,Ponto de Queda da Âncora Negra 1,3,1000125,1,6,1001091,Arma de Força de Combate Dekabris,3,8
340076,Ponto de Queda da Âncora Negra 1,4,1000283,1,6,1000283,Protetor Inferior de Cristal Líquido,3,8
340076,Ponto de Queda da Âncora Negra 1,4,1000283,1,6,1001249,Protetor Inferior de Cristal Líquido,3,8
340077,Ponto de Queda da Âncora Negra 2,1,1001931,1,7,1001931,Bracelete de Célula de Projeção Óptica,3,8
340077,Ponto de Queda da Âncora Negra 2,1,1001931,1,7,1001939,Bracelete de Célula de Projeção Óptica,3,8
340077,Ponto de Queda da Âncora Negra 2,2,1000246,1,7,1000246,Protetor Superior de Cristal Líquido,3,8
340077,Ponto de Queda da Âncora Negra 2,2,1000246,1,7,1001212,Protetor Superior de Cristal Líquido,3,8
340077,Ponto de Queda da Âncora Negra 2,3,1000320,1,7,1000320,Protetor de Braço de Cristal Líquido,3,8
340077,Ponto de Queda da Âncora Negra 2,3,1000320,1,7,1001286,Protetor de Braço de Cristal Líquido,3,8
340077,Ponto de Queda da Âncora Negra 2,4,1000109,1,7,1000109,Carregador de Força de Combate Dekabris,3,8
340077,Ponto de Queda da Âncora Negra 2,4,1000109,1,7,1001075,Carregador de Força de Combate Dekabris,3,8
340078,Ponto de Queda da Âncora Negra 3,1,1000085,1,7,1000085,Rifle de Combate Dekabris,3,8
340078,Ponto de Queda da Âncora Negra 3,1,1000085,1,7,1001051,Rifle de Combate Dekabris,3,8
340078,Ponto de Queda da Âncora Negra 3,2,1000283,1,7,1000283,Protetor Inferior de Cristal Líquido,3,8
340078,Ponto de Queda da Âncora Negra 3,2,1000283,1,7,1001249,Protetor Inferior de Cristal Líquido,3,8
340078,Ponto de Queda da Âncora Negra 3,3,1000357,1,7,1000357,Protetor de Perna de Cristal Líquido,3,8
340078,Ponto de Queda da Âncora Negra 3,3,1000357,1,7,1001323,Protetor de Perna de Cristal Líquido,3,8
340078,Ponto de Queda da Âncora Negra 3,4,1001930,1,7,1001930,Colar de Célula de Projeção Óptica,3,8
340078,Ponto de Queda da Âncora Negra 3,4,1001930,1,7,1001938,Colar de Célula de Projeção Óptica,3,8
340079,Ponto de Queda da Âncora Negra 4,1,1000117,1,7,1000117,Machado de Combate Dekabris,3,8
340079,Ponto de Queda da Âncora Negra 4,1,1000117,1,7,1001083,Machado de Combate Dekabris,3,8
340079,Ponto de Queda da Âncora Negra 4,2,1000125,1,7,1000125,Arma de Força de Combate Dekabris,3,8
340079,Ponto de Queda da Âncora Negra 4,2,1000125,1,7,1001091,Arma de Força de Combate Dekabris,3,8
340079,Ponto de Queda da Âncora Negra 4,3,1001932,1,7,1001932,Anel de Célula de Projeção Óptica,3,8
340079,Ponto de Queda da Âncora Negra 4,3,1001932,1,7,1001940,Anel de Célula de Projeção Óptica,3,8
340079,Ponto de Queda da Âncora Negra 4,4,1000093,1,7,1000093,Lâmina de Combate Dekabris,3,8
340079,Ponto de Queda da Âncora Negra 4,4,1000093,1,7,1001059,Lâmina de Combate Dekabris,3,8
340080,Ponto de Queda da Âncora Negra 5,1,1001929,1,7,1001929,Brincos de Célula de Projeção Óptica,3,8
340080,Ponto de Queda da Âncora Negra 5,1,1001929,1,7,1001937,Brincos de Célula de Projeção Óptica,3,8
340080,Ponto de Queda da Âncora Negra 5,2,1000101,1,7,1000101,Espada e Escudo de Combate Dekabris,3,8
340080,Ponto de Queda da Âncora Negra 5,2,1000101,1,7,1001067,Espada e Escudo de Combate Dekabris,3,8
340080,Ponto de Queda da Âncora Negra 5,3,1000209,1,7,1000209,Protetor Cervical de Cristal Líquido,3,8
340080,Ponto de Queda da Âncora Negra 5,3,1000209,1,7,1001175,Protetor Cervical de Cristal Líquido,3,8
340080,Ponto de Queda da Âncora Negra 5,4,1002212,1,7,1002212,Fio Cortante de Combate Dekabris,3,8
340080,Ponto de Queda da Âncora Negra 5,4,1002212,1,7,1002261,Fio Cortante de Combate Dekabris,3,8
340081,Mais Fundo no Abismo 1,1,1000081,1,8,1000081,Rifle de Combate Sigma,3,4
340081,Mais Fundo no Abismo 1,1,1000081,1,8,1001047,Rifle de Combate Sigma,3,4
340081,Mais Fundo no Abismo 1,2,1000411,1,8,1000411,Colar de Selo Helicoidal,3,3
340081,Mais Fundo no Abismo 1,2,1000411,1,8,1001377,Colar de Selo Helicoidal,3,3
340081,Mais Fundo no Abismo 1,3,1000112,1,8,1000112,Machado de Combate Eminência,3,3
340081,Mais Fundo no Abismo 1,3,1000112,1,8,1001078,Machado de Combate Eminência,3,3
340081,Mais Fundo no Abismo 1,4,1001931,1,8,1001931,Bracelete de Célula de Projeção Óptica,3,8
340081,Mais Fundo no Abismo 1,4,1001931,1,8,1001939,Bracelete de Célula de Projeção Óptica,3,8
340081,Mais Fundo no Abismo 1,5,1000319,1,8,1000319,Protetor de Braço com Revestimento Cerâmico,3,7
340081,Mais Fundo no Abismo 1,5,1000319,1,8,1001285,Protetor de Braço com Revestimento Cerâmico,3,7
340082,Mais Profundo no Abismo 2,1,1000090,1,8,1000090,Lâmina de Combate Xenon,3,5
340082,Mais Profundo no Abismo 2,1,1000090,1,8,1001056,Lâmina de Combate Xenon,3,5
340082,Mais Profundo no Abismo 2,2,1000439,1,8,1000439,Bracelete de Selo Helicoidal,3,3
340082,Mais Profundo no Abismo 2,2,1000439,1,8,1001405,Bracelete de Selo Helicoidal,3,3
340082,Mais Profundo no Abismo 2,3,1000120,1,8,1000120,Arma de Força de Combate Eminência,3,3
340082,Mais Profundo no Abismo 2,3,1000120,1,8,1001086,Arma de Força de Combate Eminência,3,3
340082,Mais Profundo no Abismo 2,4,1000085,1,8,1000085,Rifle de Combate Dekabris,3,8
340082,Mais Profundo no Abismo 2,4,1000085,1,8,1001051,Rifle de Combate Dekabris,3,8
340082,Mais Profundo no Abismo 2,5,1000101,1,8,1000101,Espada e Escudo de Combate Dekabris,3,8
340082,Mais Profundo no Abismo 2,5,1000101,1,8,1001067,Espada e Escudo de Combate Dekabris,3,8
340083,Mais Profundo no Abismo 3,1,1000206,1,8,1000206,Protetor Cervical de Plástico Líquido,3,5
340083,Mais Profundo no Abismo 3,1,1000206,1,8,1001172,Protetor Cervical de Plástico Líquido,3,5
340083,Mais Profundo no Abismo 3,2,1000467,1,8,1000467,Anel de Selo Helicoidal,3,3
340083,Mais Profundo no Abismo 3,2,1000467,1,8,1001433,Anel de Selo Helicoidal,3,3
340083,Mais Profundo no Abismo 3,3,1000352,1,8,1000352,Protetor de Perna de Nitrilo Aprimorado,3,3
340083,Mais Profundo no Abismo 3,3,1000352,1,8,1001318,Protetor de Perna de Nitrilo Aprimorado,3,3
340083,Mais Profundo no Abismo 3,4,1000320,1,8,1000320,Protetor de Braço de Cristal Líquido,3,8
340083,Mais Profundo no Abismo 3,4,1000320,1,8,1001286,Protetor de Braço de Cristal Líquido,3,8
340083,Mais Profundo no Abismo 3,5,1001930,1,8,1001930,Colar de Célula de Projeção Óptica,3,8
340083,Mais Profundo no Abismo 3,5,1001930,1,8,1001938,Colar de Célula de Projeção Óptica,3,8
340084,Mais Profundo no Abismo 4,1,1000097,1,8,1000097,Espada e Escudo de Combate Sigma,3,4
340084,Mais Profundo no Abismo 4,1,1000097,1,8,1001063,Espada e Escudo de Combate Sigma,3,4
340084,Mais Profundo no Abismo 4,2,1000204,1,8,1000204,Protetor Cervical de Nitrilo Aprimorado,3,3
340084,Mais Profundo no Abismo 4,2,1000204,1,8,1001170,Protetor Cervical de Nitrilo Aprimorado,3,3
340084,Mais Profundo no Abismo 4,3,1000468,1,8,1000468,Anel de Micromódulo,3,4
340084,Mais Profundo no Abismo 4,3,1000468,1,8,1001434,Anel de Micromódulo,3,4
340084,Mais Profundo no Abismo 4,4,1000357,1,8,1000357,Protetor de Perna de Cristal Líquido,3,8
340084,Mais Profundo no Abismo 4,4,1000357,1,8,1001323,Protetor de Perna de Cristal Líquido,3,8
340084,Mais Profundo no Abismo 4,5,1002212,1,8,1002212,Fio Cortante de Combate Dekabris,3,8
340084,Mais Profundo no Abismo 4,5,1002212,1,8,1002261,Fio Cortante de Combate Dekabris,3,8
340085,Mais Profundo no Abismo 5,1,1000315,1,8,1000315,Protetor de Braço de Nitrilo Aprimorado,3,3
340085,Mais Profundo no Abismo 5,1,1000315,1,8,1001281,Protetor de Braço de Nitrilo Aprimorado,3,3
340085,Mais Profundo no Abismo 5,2,1000242,1,8,1000242,Protetor Superior de Nanocelulose,3,4
340085,Mais Profundo no Abismo 5,2,1000242,1,8,1001208,Protetor Superior de Nanocelulose,3,4
340085,Mais Profundo no Abismo 5,3,1000246,1,8,1000246,Protetor Superior de Cristal Líquido,3,8
340085,Mais Profundo no Abismo 5,3,1000246,1,8,1001212,Protetor Superior de Cristal Líquido,3,8
340085,Mais Profundo no Abismo 5,4,1001932,1,8,1001932,Anel de Célula de Projeção Óptica,3,8
340085,Mais Profundo no Abismo 5,4,1001932,1,8,1001940,Anel de Célula de Projeção Óptica,3,8
340085,Mais Profundo no Abismo 5,5,1000117,1,8,1000117,Machado de Combate Dekabris,3,8
340085,Mais Profundo no Abismo 5,5,1000117,1,8,1001083,Machado de Combate Dekabris,3,8
340086,Razões do Esquecimento 1,1,1000384,1,8,1000384,Brincos de Micromódulo,3,4
340086,Razões do Esquecimento 1,1,1000384,1,8,1001350,Brincos de Micromódulo,3,4
340086,Razões do Esquecimento 1,2,1000096,1,8,1000096,Espada e Escudo de Combate Eminência,3,3
340086,Razões do Esquecimento 1,2,1000096,1,8,1001062,Espada e Escudo de Combate Eminência,3,3
340086,Razões do Esquecimento 1,3,1000283,1,8,1000283,Protetor Inferior de Cristal Líquido,3,8
340086,Razões do Esquecimento 1,3,1000283,1,8,1001249,Protetor Inferior de Cristal Líquido,3,8
340086,Razões do Esquecimento 1,4,1000209,1,8,1000209,Protetor Cervical de Cristal Líquido,3,8
340086,Razões do Esquecimento 1,4,1000209,1,8,1001175,Protetor Cervical de Cristal Líquido,3,8
340086,Razões do Esquecimento 1,5,1001929,1,8,1001929,Brincos de Célula de Projeção Óptica,3,8
340086,Razões do Esquecimento 1,5,1001929,1,8,1001937,Brincos de Célula de Projeção Óptica,3,8
340087,Razões do Esquecimento 2,1,1000241,1,8,1000241,Protetor Superior de Nitrilo Aprimorado,3,3
340087,Razões do Esquecimento 2,1,1000241,1,8,1001207,Protetor Superior de Nitrilo Aprimorado,3,3
340087,Razões do Esquecimento 2,2,1000440,1,8,1000440,Bracelete de Micromódulo,3,4
340087,Razões do Esquecimento 2,2,1000440,1,8,1001406,Bracelete de Micromódulo,3,4
340087,Razões do Esquecimento 2,3,1000125,1,8,1000125,Arma de Força de Combate Dekabris,3,8
340087,Razões do Esquecimento 2,3,1000125,1,8,1001091,Arma de Força de Combate Dekabris,3,8
340087,Razões do Esquecimento 2,4,1000109,1,8,1000109,Carregador de Força de Combate Dekabris,3,8
340087,Razões do Esquecimento 2,4,1000109,1,8,1001075,Carregador de Força de Combate Dekabris,3,8
340087,Razões do Esquecimento 2,5,1000093,1,8,1000093,Lâmina de Combate Dekabris,3,8
340087,Razões do Esquecimento 2,5,1000093,1,8,1001059,Lâmina de Combate Dekabris,3,8
340088,Razões do Esquecimento 3,1,1000245,1,9,1000245,Protetor Superior com Revestimento Cerâmico,3,7
340088,Razões do Esquecimento 3,1,1000245,1,9,1001211,Protetor Superior com Revestimento Cerâmico,3,7
340088,Razões do Esquecimento 3,2,1000206,1,9,1000206,Protetor Cervical de Plástico Líquido,3,5
340088,Razões do Esquecimento 3,2,1000206,1,9,1001172,Protetor Cervical de Plástico Líquido,3,5
340088,Razões do Esquecimento 3,3,1000318,1,9,1000318,Protetor de Braço de Couro Aprimorado,3,6
340088,Razões do Esquecimento 3,3,1000318,1,9,1001284,Protetor de Braço de Couro Aprimorado,3,6
340088,Razões do Esquecimento 3,4,1000246,1,9,1000246,Protetor Superior de Cristal Líquido,3,8
340088,Razões do Esquecimento 3,4,1000246,1,9,1001212,Protetor Superior de Cristal Líquido,3,8
340089,Razões do Esquecimento 4,1,1000387,1,9,1000387,Brincos de Célula Atômica,3,7
340089,Razões do Esquecimento 4,1,1000387,1,9,1001353,Brincos de Célula Atômica,3,7
340089,Razões do Esquecimento 4,2,1000089,1,9,1000089,Lâmina de Combate Sigma,3,4
340089,Razões do Esquecimento 4,2,1000089,1,9,1001055,Lâmina de Combate Sigma,3,4
340089,Razões do Esquecimento 4,3,1000240,1,9,1000240,Protetor Superior de Sílica Polimérica,3,2
340089,Razões do Esquecimento 4,3,1000240,1,9,1001206,Protetor Superior de Sílica Polimérica,3,2
340089,Razões do Esquecimento 4,4,1001931,1,9,1001931,Bracelete de Célula de Projeção Óptica,3,8
340089,Razões do Esquecimento 4,4,1001931,1,9,1001939,Bracelete de Célula de Projeção Óptica,3,8
340090,Razões do Esquecimento 5,1,1000079,1,9,1000079,Rifle de Combate Retícula,3,2
340090,Razões do Esquecimento 5,1,1000079,1,9,1001045,Rifle de Combate Retícula,3,2
340090,Razões do Esquecimento 5,2,1000095,1,9,1000095,Espada e Escudo de Combate Retícula,3,2
340090,Razões do Esquecimento 5,2,1000095,1,9,1001061,Espada e Escudo de Combate Retícula,3,2
340090,Razões do Esquecimento 5,3,1001932,1,9,1001932,Anel de Célula de Projeção Óptica,3,8
340090,Razões do Esquecimento 5,3,1001932,1,9,1001940,Anel de Célula de Projeção Óptica,3,8
340090,Razões do Esquecimento 5,4,1001929,1,9,1001929,Brincos de Célula de Projeção Óptica,3,8
340090,Razões do Esquecimento 5,4,1001929,1,9,1001937,Brincos de Célula de Projeção Óptica,3,8
340091,A Cor da Fúria 1,1,1000316,1,9,1000316,Protetor de Braço de Nanocelulose,3,4
340091,A Cor da Fúria 1,1,1000316,1,9,1001282,Protetor de Braço de Nanocelulose,3,4
340091,A Cor da Fúria 1,2,1000099,1,9,1000099,Espada e Escudo de Combate Anathema,3,6
340091,A Cor da Fúria 1,2,1000099,1,9,1001065,Espada e Escudo de Combate Anathema,3,6
340091,A Cor da Fúria 1,3,1000101,1,9,1000101,Espada e Escudo de Combate Dekabris,3,8
340091,A Cor da Fúria 1,3,1000101,1,9,1001067,Espada e Escudo de Combate Dekabris,3,8
340091,A Cor da Fúria 1,4,1001930,1,9,1001930,Colar de Célula de Projeção Óptica,3,8
340091,A Cor da Fúria 1,4,1001930,1,9,1001938,Colar de Célula de Projeção Óptica,3,8
340091,A Cor da Fúria 1,5,1000209,1,9,1000209,Protetor Cervical de Cristal Líquido,3,8
340091,A Cor da Fúria 1,5,1000209,1,9,1001175,Protetor Cervical de Cristal Líquido,3,8
340092,A Cor da Fúria 2,1,1000092,1,9,1000092,Lâmina de Combate Void,3,7
340092,A Cor da Fúria 2,1,1000092,1,9,1001058,Lâmina de Combate Void,3,7
340092,A Cor da Fúria 2,2,1000205,1,9,1000205,Protetor Cervical de Nanocelulose,3,4
340092,A Cor da Fúria 2,2,1000205,1,9,1001171,Protetor Cervical de Nanocelulose,3,4
340092,A Cor da Fúria 2,3,1000085,1,9,1000085,Rifle de Combate Dekabris,3,8
340092,A Cor da Fúria 2,3,1000085,1,9,1001051,Rifle de Combate Dekabris,3,8
340092,A Cor da Fúria 2,4,1000117,1,9,1000117,Machado de Combate Dekabris,3,8
340092,A Cor da Fúria 2,4,1000117,1,9,1001083,Machado de Combate Dekabris,3,8
340092,A Cor da Fúria 2,5,1000283,1,9,1000283,Protetor Inferior de Cristal Líquido,3,8
340092,A Cor da Fúria 2,5,1000283,1,9,1001249,Protetor Inferior de Cristal Líquido,3,8
340093,A Cor da Fúria 3,1,1000386,1,9,1000386,Brincos de Bobina Solenoide,3,6
340093,A Cor da Fúria 3,1,1000386,1,9,1001352,Brincos de Bobina Solenoide,3,6
340093,A Cor da Fúria 3,2,1000442,1,9,1000442,Bracelete de Bobina Solenoide,3,6
340093,A Cor da Fúria 3,2,1000442,1,9,1001408,Bracelete de Bobina Solenoide,3,6
340093,A Cor da Fúria 3,3,1000320,1,9,1000320,Protetor de Braço de Cristal Líquido,3,8
340093,A Cor da Fúria 3,3,1000320,1,9,1001286,Protetor de Braço de Cristal Líquido,3,8
340093,A Cor da Fúria 3,4,1000109,1,9,1000109,Carregador de Força de Combate Dekabris,3,8
340093,A Cor da Fúria 3,4,1000109,1,9,1001075,Carregador de Força de Combate Dekabris,3,8
340093,A Cor da Fúria 3,5,1000125,1,9,1000125,Arma de Força de Combate Dekabris,3,8
