RewardIndex,BoxType,SubGroupIndex
1300383,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000020006
1300383,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000010006
1300383,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000500006
1300383,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040003
1300383,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010000001
1300383,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,42000810036
1300384,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000020006
1300384,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000010006
1300384,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000500006
1300384,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040003
1300384,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010000001
1300384,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,42000810036
1300385,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000020006
1300385,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000010006
1300385,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000500006
1300385,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040003
1300385,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010000001
1300385,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,42000810036
1300386,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000020008
1300386,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000010008
1300386,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000500008
1300386,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040003
1300386,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010000001
1300386,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,42000810036
1300387,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000020008
1300387,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000010008
1300387,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000500008
1300387,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040003
1300387,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010000001
1300387,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,42000810036
1300388,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000020008
1300388,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000010008
1300388,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000500008
1300388,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040003
1300388,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010000001
1300388,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,42000810036
1300389,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000020008
1300389,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000010008
1300389,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000500008
1300389,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040003
1300389,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010000001
1300389,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,42000810036
1300390,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000020008
1300390,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000010008
1300390,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000500008
1300390,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040003
1300390,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010000001
1300390,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,42000810036
1300391,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000020008
1300391,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000010008
1300391,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000500008
1300391,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040003
1300391,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010000001
1300391,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,42000810036
1300392,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000020008
1300392,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000010008
1300392,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000500008
1300392,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040003
1300392,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010000001
1300392,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,42000810036
1300393,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000020008
1300393,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000010008
1300393,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000500008
1300393,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040003
1300393,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010000001
1300393,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,42000810036
1300394,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000020008
1300394,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000010008
1300394,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000500008
1300394,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040003
1300394,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010000001
1300394,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,42000810036
1300395,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000020010
1300395,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000010010
1300395,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000500010
1300395,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040003
1300395,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010000001
1300395,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,42000810036
1300396,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000020010
1300396,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000010010
1300396,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000500010
1300396,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040003
1300396,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010000001
1300396,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,42000810036
1300397,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000020010
1300397,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000010010
1300397,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000500010
1300397,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040003
1300397,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010000001
1300397,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,42000810036
1300398,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000020010
1300398,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000010010
1300398,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000500010
1300398,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040003
1300398,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010000001
1300398,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,42000810036
1300399,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000020010
1300399,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000010010
1300399,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000500010
1300399,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040003
1300399,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010000001
1300399,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,42000810036
1300400,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000020010
1300400,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000010010
1300400,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000500010
1300400,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040003
1300400,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010000001
1300400,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,42000810036
1300401,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000020010
1300401,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000010010
1300401,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000500010
1300401,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040003
1300401,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010000001
1300401,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,42000810036
1300402,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000020010
1300402,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000010010
1300402,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000500010
1300402,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040003
1300402,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010000001
1300402,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,42000810036
1300403,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000020010
1300403,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000010010
1300403,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000500010
1300403,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040003
1300403,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010000001
1300403,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,42000810036
1300404,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000020012
1300404,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000010012
1300404,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000500012
1300404,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040003
1300404,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040004
1300404,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010000001
1300404,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,42000810036
1300405,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000020012
1300405,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000010012
1300405,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000500012
1300405,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040003
1300405,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040004
1300405,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010000001
1300405,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,42000810036
1300406,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000020012
1300406,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000010012
1300406,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000500012
1300406,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040003
1300406,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040004
1300406,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010000001
1300406,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,42000810036
1300407,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000020012
1300407,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000010012
1300407,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000500012
1300407,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040003
1300407,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040004
1300407,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010000001
1300407,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,42000810036
1300408,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000020012
1300408,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000010012
1300408,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000500012
1300408,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040003
1300408,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040004
1300408,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010000001
1300408,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,42000810036
1300409,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000020012
1300409,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000010012
1300409,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000500012
1300409,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040003
1300409,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040004
1300409,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010000001
1300409,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,42000810036
1300410,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000020012
1300410,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000010012
1300410,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000500012
1300410,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040003
1300410,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040004
1300410,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010000001
1300410,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,42000810036
1300411,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000020012
1300411,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000010012
1300411,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000500012
1300411,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040003
1300411,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040004
1300411,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010000001
1300411,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,42000810036
1300412,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000020012
1300412,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000010012
1300412,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000500012
1300412,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040003
1300412,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040004
1300412,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010000001
1300412,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,42000810036
1300413,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000020013
1300413,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000010013
1300413,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000500013
1300413,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040003
1300413,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040004
1300413,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010000001
1300413,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,42000810036
1300414,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000020013
1300414,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000010013
1300414,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000500013
1300414,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040003
1300414,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040004
1300414,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010000001
1300414,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,42000810036
1300415,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000020013
1300415,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000010013
1300415,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000500013
1300415,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040003
1300415,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040004
1300415,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010000001
1300415,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,42000810036
1300416,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000020013
1300416,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000010013
1300416,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000500013
1300416,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040003
1300416,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040004
1300416,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010000001
1300416,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,42000810036
1300417,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000020013
1300417,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000010013
1300417,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000500013
1300417,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040003
1300417,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040004
1300417,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010000001
1300417,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,42000810036
1300418,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000020013
1300418,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000010013
1300418,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000500013
1300418,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040003
1300418,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040004
1300418,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010000001
1300418,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,42000810036
1300419,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000020013
1300419,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000010013
1300419,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000500013
1300419,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040003
1300419,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040004
1300419,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010000001
1300419,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,42000810036
1300420,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000020013
1300420,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000010013
1300420,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000500013
1300420,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040003
1300420,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040004
1300420,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010000001
1300420,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,42000810036
1300421,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000020013
1300421,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000010013
1300421,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000500013
1300421,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040003
1300421,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040004
1300421,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010000001
1300421,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,42000810036
1300422,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000020014
1300422,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000010014
1300422,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000500014
1300422,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040003
1300422,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040004
1300422,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010000001
1300422,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,42000810036
1300423,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000020014
1300423,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000010014
1300423,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000500014
1300423,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040003
1300423,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040004
1300423,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010000001
1300423,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,42000810036
1300424,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000020014
1300424,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000010014
1300424,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,27000500014
1300424,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040003
1300424,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000040004
1300424,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,4010000001
1300424,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,42000810036
1300425,eITEM_REWARD_BOX_TYPE::ITEM_REWARD_BOX_TYPE_NONE,58000020014
