ItemIndex,NameStringIndex,DescStringIndex,BindingType,ItemGroup,ExchangeItem,WGExchangeItem,TradeAble,Hide_WorldIndex,Grade,Quality,Tier,ItemCategory,ItemSubCategory,ItemType,EquipPartType,Equip_Biosuit,TalicColor,ItemSetIndex,StackCount,UseInventorySlotLimit,UseLv,UseLvLimit,CanUseOnUG,Sell_MoneyItemIndex,Sell_MoneyValue,Trade_MoneyValue,TeleportIndex,DrawIndex,ItemEnchantStatusIndex,AddStatGroupIndex,Status_1_Type,Status_1_Base,Status_2_Type,Status_2_Base,Status_3_Type,Status_3_Base,SubStatus_1_Type,SubStatus_1_Base,SubStatus_2_Type,SubStatus_2_Base,SubStatus_3_Type,SubStatus_3_Base,SubStatus_4_Type,SubStatus_4_Base,SubStatus_5_Type,SubStatus_5_Base,SubStatus_6_Type,SubStatus_6_Base,SubStatus_7_Type,SubStatus_7_Base,PrimeStatus_1_Type,PrimeStatus_1_Base,PrimeStatus_2_Type,PrimeStatus_2_Base,PrimeStatus_3_Type,PrimeStatus_3_Base,PrimeStatus_4_Type,PrimeStatus_4_Base,PrimeStatus_5_Type,PrimeStatus_5_Base,Option_Count_Max,ItemOptionGroupIndex1,ItemOptionGroupIndex2,ItemOptionGroupIndex3,ItemReward,Box_RewardIndex,Remodel_Index,Remodel_ItemIndex,AlchemyIndex,Collection_ReplaceIndex,CoolTime,CoolTimeGroupIndex,GetSkillGroupIndex,ActiveSkillIndex,IconText,IconTextAlign,Icon,Icon_s,WeaponModelIndex,GetInfoButton,SoleGrade,PeriodItem,PeriodEquipItem,SUBSCRIPTION_EFFECT_DAY,NamePTBR,DescriptionPTBR
1900537,Item_Name_1900534,Item_Desc_1900534,True,1900534,False,False,False,[],4,2,6,3,20,20001,10,0,0,0,0,0,0,0,False,1,12500,30,0,0,1900534,0,40,166,99,113,0,0,90,900,95,45,36,70,0,0,0,0,0,0,0,0,40,90,99,65,105,50,0,0,0,0,0,0,0,0,2006422,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item_Equipment/icon_acc_RingofXenoFlame.icon_acc_RingofXenoFlame,,0,True,False,False,False,0,Anel Xenoflame,Anel Xenoflame
1900538,Item_Name_1900538,Item_Desc_1900538,False,1900538,True,True,True,[],4,2,6,1,5,20001,1,4,0,0,0,0,0,0,False,1,12500,30,0,0,1900538,0,33,250,38,168,79,165,97,74,20,102,89,1300,0,0,0,0,0,0,0,0,35,154,38,99,159,90,0,0,0,0,1,8010965,0,0,2006421,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item_Weapon/icon_wpn_GL_Sondador_001.icon_wpn_GL_Sondador_001,,1900538,True,False,False,False,0,Carregador de Força das Chamas Furiosas,Carregador de Força de Chamas Furiosas
1900539,Item_Name_1900539,Item_Desc_1900539,False,1900539,True,True,True,[],4,2,6,2,15,20001,6,0,0,0,0,0,0,0,False,1,12500,30,0,0,1900539,0,36,174,40,125,0,0,42,50,37,1000,80,600,0,0,0,0,0,0,0,0,36,90,40,65,42,30,0,0,0,0,0,0,0,0,2006421,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item_Equipment/icon_armor_LegGuardofFierceFlame.icon_armor_LegGuardofFierceFlame,,0,True,False,False,False,0,Guarda de Pernas de Chamas Furiosas,Guarda de Pernas de Chamas Furiosas
1900540,Item_Name_1900540,Item_Desc_1900540,False,1900540,True,True,True,[],4,2,6,3,17,20001,7,0,0,0,0,0,0,0,False,1,12500,30,0,0,1900540,0,35,166,41,113,0,0,106,45,98,75,159,105,0,0,0,0,0,0,0,0,35,90,41,65,38,30,0,0,0,0,0,0,0,0,2006421,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item_Equipment/icon_acc_EarcuffofFierceFlame.icon_acc_EarcuffofFierceFlame,,0,True,False,False,False,0,Brincos de Chamas Furiosas,Brincos de Chamas Furiosas
1900541,Item_Name_1900538,Item_Desc_1900538,True,1900538,False,False,False,[],4,2,6,1,5,20001,1,4,0,0,0,0,0,0,False,1,12500,30,0,0,1900538,0,33,250,38,168,79,165,97,74,20,102,89,1300,0,0,0,0,0,0,0,0,35,154,38,99,159,90,0,0,0,0,1,8010965,0,0,2006422,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item_Weapon/icon_wpn_GL_Sondador_001.icon_wpn_GL_Sondador_001,,1900538,True,False,False,False,0,Carregador de Força das Chamas Furiosas,Carregador de Força de Chamas Furiosas
1900542,Item_Name_1900539,Item_Desc_1900539,True,1900539,False,False,False,[],4,2,6,2,15,20001,6,0,0,0,0,0,0,0,False,1,12500,30,0,0,1900539,0,36,174,40,125,0,0,42,50,37,1000,80,600,0,0,0,0,0,0,0,0,36,90,40,65,42,30,0,0,0,0,0,0,0,0,2006422,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item_Equipment/icon_armor_LegGuardofFierceFlame.icon_armor_LegGuardofFierceFlame,,0,True,False,False,False,0,Guarda de Pernas de Chamas Furiosas,Guarda de Pernas de Chamas Furiosas
1900543,Item_Name_1900540,Item_Desc_1900540,True,1900540,False,False,False,[],4,2,6,3,17,20001,7,0,0,0,0,0,0,0,False,1,12500,30,0,0,1900540,0,35,166,41,113,0,0,106,45,98,75,159,105,0,0,0,0,0,0,0,0,35,90,41,65,38,30,0,0,0,0,0,0,0,0,2006422,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item_Equipment/icon_acc_EarcuffofFierceFlame.icon_acc_EarcuffofFierceFlame,,0,True,False,False,False,0,Brincos de Chamas Furiosas,Brincos de Chamas Furiosas
1900544,Item_Name_1900544,Item_Desc_1900544,False,1900544,True,True,True,[],4,2,6,1,2,20001,1,1,0,0,0,0,0,0,False,1,12500,30,0,0,1900544,0,33,250,38,168,79,165,96,74,7,102,89,1300,0,0,0,0,0,0,0,0,35,154,38,99,159,90,0,0,0,0,1,8010967,0,0,2006421,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item_Weapon/icon_wpn_RF_Hydra_001.icon_wpn_RF_Hydra_001,,1900544,True,False,False,False,0,Rifle Torrente Gelado,Rifle Torrente Gelado
1900545,Item_Name_1900545,Item_Desc_1900545,False,1900545,True,True,True,[],4,2,6,2,11,20001,3,0,0,0,0,0,0,0,False,1,12500,30,0,0,1900545,0,36,204,85,165,0,0,95,65,83,50,105,180,0,0,0,0,0,0,0,0,36,105,85,90,90,650,0,0,0,0,0,0,0,0,2006421,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item_Equipment/icon_armor_UpperGuardofColdTorrent.icon_armor_UpperGuardofColdTorrent,,0,True,False,False,False,0,Guarda de Peito de Torrente Gelada,Guarda do Peito de Torrente Gelada
1900546,Item_Name_1900546,Item_Desc_1900546,False,1900546,True,True,True,[],4,2,6,3,19,20001,9,0,0,0,0,0,0,0,False,1,12500,30,0,0,1900546,0,36,166,42,113,0,0,95,45,37,1000,105,75,0,0,0,0,0,0,0,0,36,90,42,65,95,30,0,0,0,0,0,0,0,0,2006421,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item_Equipment/icon_acc_BangleofColdTorrent.icon_acc_BangleofColdTorrent,,0,True,False,False,False,0,Bracelete de Torrente Gelada,Bracelete de Torrente Gelada
1900547,Item_Name_1900544,Item_Desc_1900544,True,1900544,False,False,False,[],4,2,6,1,2,20001,1,1,0,0,0,0,0,0,False,1,12500,30,0,0,1900544,0,33,250,38,168,79,165,96,74,7,102,89,1300,0,0,0,0,0,0,0,0,35,154,38,99,159,90,0,0,0,0,1,8010967,0,0,2006422,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item_Weapon/icon_wpn_RF_Hydra_001.icon_wpn_RF_Hydra_001,,1900544,True,False,False,False,0,Rifle Torrente Gelado,Rifle Torrente Gelado
1900548,Item_Name_1900545,Item_Desc_1900545,True,1900545,False,False,False,[],4,2,6,2,11,20001,3,0,0,0,0,0,0,0,False,1,12500,30,0,0,1900545,0,36,204,85,165,0,0,95,65,83,50,105,180,0,0,0,0,0,0,0,0,36,105,85,90,90,650,0,0,0,0,0,0,0,0,2006422,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item_Equipment/icon_armor_UpperGuardofColdTorrent.icon_armor_UpperGuardofColdTorrent,,0,True,False,False,False,0,Guarda de Peito de Torrente Gelada,Guarda do Peito de Torrente Gelada
1900549,Item_Name_1900546,Item_Desc_1900546,True,1900546,False,False,False,[],4,2,6,3,19,20001,9,0,0,0,0,0,0,0,False,1,12500,30,0,0,1900546,0,36,166,42,113,0,0,95,45,37,1000,105,75,0,0,0,0,0,0,0,0,36,90,42,65,95,30,0,0,0,0,0,0,0,0,2006422,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item_Equipment/icon_acc_BangleofColdTorrent.icon_acc_BangleofColdTorrent,,0,True,False,False,False,0,Bracelete de Torrente Gelada,Bracelete de Torrente Gelada
1980000,Item_Name_1980000,Item_Desc_1980000,True,1980000,False,False,False,[],5,2,1,1,2,20001,1,1,0,0,0,0,0,0,False,1,1000000,1000,0,0,1980000,0,33,325,38,169,79,117,96,52,106,30,102,30,7,30,9,20,0,0,0,0,35,75,38,59,0,0,0,0,0,0,1,8010946,0,0,1990005,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item_Weapon/icon_wpn_RF_Sundrainer_001.icon_wpn_RF_Sundrainer_001,,1980000,True,False,False,False,0,Rifle do Vencedor da Guerra de Cerco,
1980001,Item_Name_1980001,Item_Desc_1980001,True,1980001,False,False,False,[],5,2,1,1,3,20001,1,2,0,0,0,0,0,0,False,1,1000000,1000,0,0,1980001,0,33,325,38,169,77,117,10,52,106,30,102,30,7,30,9,20,0,0,0,0,35,75,38,59,0,0,0,0,0,0,1,8010946,0,0,1990005,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item_Weapon/icon_wpn_BL_Sundrainer_001.icon_wpn_BL_Sundrainer_001,,1980001,True,False,False,False,0,Lâmina do Vencedor da Guerra de Cerco,
1980002,Item_Name_1980002,Item_Desc_1980002,True,1980002,False,False,False,[],5,2,1,1,4,20001,1,3,0,0,0,0,0,0,False,1,1000000,1000,0,0,1980002,0,33,325,38,169,77,117,70,1500,106,30,102,30,20,30,22,20,0,0,0,0,35,75,38,59,0,0,0,0,0,0,1,8010946,0,0,1990005,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item_Weapon/icon_wpn_SW_Sundrainer_001.icon_wpn_SW_Sundrainer_001,,1980002,True,False,False,False,0,Espada e Escudo do Vencedor da Guerra de Cerco,
1980003,Item_Name_1980003,Item_Desc_1980003,True,1980003,False,False,False,[],5,2,1,1,5,20001,1,4,0,0,0,0,0,0,False,1,1000000,1000,0,0,1980003,0,33,325,38,169,79,117,97,52,106,30,102,30,20,30,22,20,0,0,0,0,35,75,38,59,0,0,0,0,0,0,1,8010946,0,0,1990005,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item_Weapon/icon_wpn_GL_Sundrainer_001.icon_wpn_GL_Sundrainer_001,,1980003,True,False,False,False,0,Carregador de Força do Vencedor da Guerra de Cerco,
1980004,Item_Name_1980004,Item_Desc_1980004,True,1980004,False,False,False,[],5,2,1,1,6,20001,1,5,0,0,0,0,0,0,False,1,1000000,1000,0,0,1980004,0,33,325,38,169,75,117,141,1500,106,30,102,30,7,30,9,20,0,0,0,0,35,75,38,59,0,0,0,0,0,0,1,8010946,0,0,1990005,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item_Weapon/icon_wpn_AX_Sundrainer_001.icon_wpn_AX_Sundrainer_001,,1980004,True,False,False,False,0,Machado do Vencedor da Guerra de Cerco,
1980005,Item_Name_1980005,Item_Desc_1980005,True,1980005,False,False,False,[],5,2,1,1,7,20001,1,6,0,0,0,0,0,0,False,1,1000000,1000,0,0,1980005,0,33,325,38,169,75,117,164,1500,106,30,102,30,20,30,22,20,0,0,0,0,35,75,38,59,0,0,0,0,0,0,1,8010946,0,0,1990005,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item_Weapon/icon_wpn_MG_Sundrainer_001.icon_wpn_MG_Sundrainer_001,,1980005,True,False,False,False,0,Arma de Força do Vencedor da Guerra de Cerco,
1980006,Item_Name_1980006,Item_Desc_1980006,True,1980006,False,False,False,[],5,2,1,1,8,20001,1,7,0,0,0,0,0,0,False,1,1000000,1000,0,0,1980006,0,33,325,38,169,75,117,72,1500,106,30,102,30,20,30,22,20,0,0,0,0,35,75,38,59,0,0,0,0,0,0,1,8010946,0,0,1990005,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item_Weapon/icon_wpn_LS_Sundrainer_001.icon_wpn_LS_Sundrainer_001,,1980006,True,False,False,False,0,Fio Cortante do Vencedor da Guerra de Cerco,
1980007,Item_Name_1980007,Item_Desc_1980007,True,1980007,False,False,False,[],5,2,1,2,12,20001,2,0,0,0,0,0,0,0,False,1,1000000,1000,0,0,1980007,0,36,191,40,124,0,0,159,30,66,500,93,8,91,200,93,30,0,0,0,0,36,39,40,30,0,0,0,0,0,0,0,0,0,0,1990005,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item_Equipment/icon_armor_AlvinPerezNeckGuard.icon_armor_AlvinPerezNeckGuard,,0,True,False,False,False,0,Protetor Cervical do Vencedor da Guerra de Cerco,
1980008,Item_Name_1980008,Item_Desc_1980008,True,1980008,False,False,False,[],5,2,1,2,11,20001,3,0,0,0,0,0,0,0,False,1,1000000,1000,0,0,1980008,0,36,216,85,210,0,0,95,30,67,500,42,30,36,50,95,20,0,0,0,0,36,45,85,50,0,0,0,0,0,0,0,0,0,0,1990005,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item_Equipment/icon_armor_AlvinPerezUpperGuard.icon_armor_AlvinPerezUpperGuard,,0,True,False,False,False,0,Protetor Superior do Vencedor da Guerra de Cerco,
1980009,Item_Name_1980009,Item_Desc_1980009,True,1980009,False,False,False,[],5,2,1,2,13,20001,4,0,0,0,0,0,0,0,False,1,1000000,1000,0,0,1980009,0,36,195,37,3750,0,0,162,30,105,20,144,200,144,400,83,20,0,0,0,0,36,40,37,1088,0,0,0,0,0,0,0,0,0,0,1990005,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item_Equipment/icon_armor_AlvinPerezLowerGuard.icon_armor_AlvinPerezLowerGuard,,0,True,False,False,False,0,Protetor Inferior do Vencedor da Guerra de Cerco,
1980010,Item_Name_1980010,Item_Desc_1980010,True,1980010,False,False,False,[],5,2,1,2,14,20001,5,0,0,0,0,0,0,0,False,1,1000000,1000,0,0,1980010,0,36,191,38,124,0,0,98,30,41,30,102,20,102,50,98,20,0,0,0,0,36,32,38,25,0,0,0,0,0,0,0,0,0,0,1990005,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item_Equipment/icon_armor_AlvinPerezArmGuard.icon_armor_AlvinPerezArmGuard,,0,True,False,False,False,0,Protetor de Braço do Vencedor da Guerra de Cerco,
1980011,Item_Name_1980011,Item_Desc_1980011,True,1980011,False,False,False,[],5,2,1,2,15,20001,6,0,0,0,0,0,0,0,False,1,1000000,1000,0,0,1980011,0,36,191,40,124,0,0,162,30,99,30,85,20,37,2100,85,60,0,0,0,0,36,32,40,25,0,0,0,0,0,0,0,0,0,0,1990005,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item_Equipment/icon_armor_AlvinPerezLegGuard.icon_armor_AlvinPerezLegGuard,,0,True,False,False,False,0,Protetor de Perna do Vencedor da Guerra de Cerco,
1980012,Item_Name_1980012,Item_Desc_1980012,True,1980012,False,False,False,[],5,2,1,3,17,20001,7,0,0,0,0,0,0,0,False,1,1000000,1000,0,0,1980012,0,35,185,41,118,0,0,159,24,39,24,93,8,89,750,41,30,0,0,0,0,35,37,41,28,0,0,0,0,0,0,0,0,0,0,1990005,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item_Equipment/icon_acc_GustafEarcuff.icon_acc_GustafEarcuff,,0,True,False,False,False,0,Brincos do Vencedor da Guerra de Cerco,
1980013,Item_Name_1980013,Item_Desc_1980013,True,1980013,False,False,False,[],5,2,1,3,18,20001,8,0,0,0,0,0,0,0,False,1,1000000,1000,0,0,1980013,0,38,185,98,118,0,0,33,20,106,20,89,500,66,750,105,30,0,0,0,0,38,37,98,28,0,0,0,0,0,0,0,0,0,0,1990005,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item_Equipment/icon_acc_GustafNecklace.icon_acc_GustafNecklace,,0,True,False,False,False,0,Colar do Vencedor da Guerra de Cerco,
1980014,Item_Name_1980014,Item_Desc_1980014,True,1980014,False,False,False,[],5,2,1,3,19,20001,9,0,0,0,0,0,0,0,False,1,1000000,1000,0,0,1980014,0,36,185,42,118,0,0,162,30,105,20,83,10,90,750,42,30,0,0,0,0,36,37,42,28,0,0,0,0,0,0,0,0,0,0,1990005,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item_Equipment/icon_acc_GustafBangle.icon_acc_GustafBangle,,0,True,False,False,False,0,Bracelete do Vencedor da Guerra de Cerco,
1980015,Item_Name_1980015,Item_Desc_1980015,True,1980015,False,False,False,[],5,2,1,3,20,20001,10,0,0,0,0,0,0,0,False,1,1000000,1000,0,0,1980015,0,40,185,99,118,0,0,95,20,36,20,90,500,67,750,40,30,0,0,0,0,40,37,99,28,0,0,0,0,0,0,0,0,0,0,1990005,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item_Equipment/icon_acc_GustafRing.icon_acc_GustafRing,,0,True,False,False,False,0,Anel do Vencedor da Guerra de Cerco,
1980016,Item_Name_1980000,Item_Desc_1980000,True,1980016,False,False,False,[],5,2,1,1,2,20001,1,1,0,0,0,0,0,0,False,0,0,0,0,0,0,0,33,325,38,169,79,117,96,52,106,30,102,30,7,30,9,20,0,0,0,0,35,75,38,59,0,0,0,0,0,0,1,8010946,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item_Weapon/icon_wpn_RF_Sundrainer_001.icon_wpn_RF_Sundrainer_001,,1980000,True,False,False,True,0,Rifle do Vencedor da Guerra de Cerco,
1980017,Item_Name_1980001,Item_Desc_1980001,True,1980017,False,False,False,[],5,2,1,1,3,20001,1,2,0,0,0,0,0,0,False,0,0,0,0,0,0,0,33,325,38,169,77,117,10,52,106,30,102,30,7,30,9,20,0,0,0,0,35,75,38,59,0,0,0,0,0,0,1,8010946,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item_Weapon/icon_wpn_BL_Sundrainer_001.icon_wpn_BL_Sundrainer_001,,1980001,True,False,False,True,0,Lâmina do Vencedor da Guerra de Cerco,
1980018,Item_Name_1980002,Item_Desc_1980002,True,1980018,False,False,False,[],5,2,1,1,4,20001,1,3,0,0,0,0,0,0,False,0,0,0,0,0,0,0,33,325,38,169,77,117,70,1500,106,30,102,30,20,30,22,20,0,0,0,0,35,75,38,59,0,0,0,0,0,0,1,8010946,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item_Weapon/icon_wpn_SW_Sundrainer_001.icon_wpn_SW_Sundrainer_001,,1980002,True,False,False,True,0,Espada e Escudo do Vencedor da Guerra de Cerco,
1980019,Item_Name_1980003,Item_Desc_1980003,True,1980019,False,False,False,[],5,2,1,1,5,20001,1,4,0,0,0,0,0,0,False,0,0,0,0,0,0,0,33,325,38,169,79,117,97,52,106,30,102,30,20,30,22,20,0,0,0,0,35,75,38,59,0,0,0,0,0,0,1,8010946,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item_Weapon/icon_wpn_GL_Sundrainer_001.icon_wpn_GL_Sundrainer_001,,1980003,True,False,False,True,0,Carregador de Força do Vencedor da Guerra de Cerco,
1980020,Item_Name_1980004,Item_Desc_1980004,True,1980020,False,False,False,[],5,2,1,1,6,20001,1,5,0,0,0,0,0,0,False,0,0,0,0,0,0,0,33,325,38,169,75,117,141,1500,106,30,102,30,7,30,9,20,0,0,0,0,35,75,38,59,0,0,0,0,0,0,1,8010946,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item_Weapon/icon_wpn_AX_Sundrainer_001.icon_wpn_AX_Sundrainer_001,,1980004,True,False,False,True,0,Machado do Vencedor da Guerra de Cerco,
1980021,Item_Name_1980005,Item_Desc_1980005,True,1980021,False,False,False,[],5,2,1,1,7,20001,1,6,0,0,0,0,0,0,False,0,0,0,0,0,0,0,33,325,38,169,75,117,164,1500,106,30,102,30,20,30,22,20,0,0,0,0,35,75,38,59,0,0,0,0,0,0,1,8010946,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item_Weapon/icon_wpn_MG_Sundrainer_001.icon_wpn_MG_Sundrainer_001,,1980005,True,False,False,True,0,Arma de Força do Vencedor da Guerra de Cerco,
1980022,Item_Name_1980006,Item_Desc_1980006,True,1980022,False,False,False,[],5,2,1,1,8,20001,1,7,0,0,0,0,0,0,False,0,0,0,0,0,0,0,33,325,38,169,75,117,72,1500,106,30,102,30,20,30,22,20,0,0,0,0,35,75,38,59,0,0,0,0,0,0,1,8010946,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item_Weapon/icon_wpn_LS_Sundrainer_001.icon_wpn_LS_Sundrainer_001,,1980006,True,False,False,True,0,Fio Cortante do Vencedor da Guerra de Cerco,
1980023,Item_Name_1980007,Item_Desc_1980007,True,1980023,False,False,False,[],5,2,1,2,12,20001,2,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,36,191,40,124,0,0,159,30,66,500,93,8,91,200,93,30,0,0,0,0,36,39,40,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item_Equipment/icon_armor_AlvinPerezNeckGuard.icon_armor_AlvinPerezNeckGuard,,0,True,False,False,True,0,Protetor Cervical do Vencedor da Guerra de Cerco,
1980024,Item_Name_1980008,Item_Desc_1980008,True,1980024,False,False,False,[],5,2,1,2,11,20001,3,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,36,216,85,210,0,0,95,30,67,500,42,30,36,50,95,20,0,0,0,0,36,45,85,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item_Equipment/icon_armor_AlvinPerezUpperGuard.icon_armor_AlvinPerezUpperGuard,,0,True,False,False,True,0,Protetor Superior do Vencedor da Guerra de Cerco,
1980025,Item_Name_1980009,Item_Desc_1980009,True,1980025,False,False,False,[],5,2,1,2,13,20001,4,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,36,195,37,3750,0,0,162,30,105,20,144,200,144,400,83,20,0,0,0,0,36,40,37,1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item_Equipment/icon_armor_AlvinPerezLowerGuard.icon_armor_AlvinPerezLowerGuard,,0,True,False,False,True,0,Protetor Inferior do Vencedor da Guerra de Cerco,
1980026,Item_Name_1980010,Item_Desc_1980010,True,1980026,False,False,False,[],5,2,1,2,14,20001,5,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,36,191,38,124,0,0,98,30,41,30,102,20,102,50,98,20,0,0,0,0,36,32,38,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item_Equipment/icon_armor_AlvinPerezArmGuard.icon_armor_AlvinPerezArmGuard,,0,True,False,False,True,0,Protetor de Braço do Vencedor da Guerra de Cerco,
1980027,Item_Name_1980011,Item_Desc_1980011,True,1980027,False,False,False,[],5,2,1,2,15,20001,6,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,36,191,40,124,0,0,162,30,99,30,85,20,37,2100,85,60,0,0,0,0,36,32,40,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item_Equipment/icon_armor_AlvinPerezLegGuard.icon_armor_AlvinPerezLegGuard,,0,True,False,False,True,0,Protetor de Perna do Vencedor da Guerra de Cerco,
1980028,Item_Name_1980012,Item_Desc_1980012,True,1980028,False,False,False,[],5,2,1,3,17,20001,7,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,35,185,41,118,0,0,159,24,39,24,93,8,89,750,41,30,0,0,0,0,35,37,41,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item_Equipment/icon_acc_GustafEarcuff.icon_acc_GustafEarcuff,,0,True,False,False,True,0,Brincos do Vencedor da Guerra de Cerco,
1980029,Item_Name_1980013,Item_Desc_1980013,True,1980029,False,False,False,[],5,2,1,3,18,20001,8,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,38,185,98,118,0,0,33,20,106,20,89,500,66,750,105,30,0,0,0,0,38,37,98,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item_Equipment/icon_acc_GustafNecklace.icon_acc_GustafNecklace,,0,True,False,False,True,0,Colar do Vencedor da Guerra de Cerco,
