mapa,spot_andar,npc_id,mob_level,exp_base,mob_name
Campo de Mineração Público,Campo de Mineração Público 5F,3462531,101,84169,Fantasma do Pesadelo
Campo de Mineração Público,Campo de Mineração Público 5F,3462522,101,84169,Gafftail da Refinaria
Campo de Mineração Público,Campo de Mineração Público 5F,3462526,101,84169,Refinaria Arghol
Campo de Mineração Público,Campo de Mineração Público 5F,3462530,101,84169,Refinaria Buscador da Pedra Sagrada
Campo de Mineração Público,Campo de Mineração Público 5F,3462524,101,84169,Refinaria Grumble
Campo de Mineração Público,Campo de Mineração Público 5F,3462525,101,84169,Refinaria Grumble Oul
Campo de Mineração Público,Campo de Mineração Público 5F,3462529,101,84169,Refinaria Guardião da Pedra Sagrada
Campo de Mineração Público,Campo de Mineração Público 5F,3462528,101,84169,Refinaria Purificador da Pedra Sagrada
Campo de Mineração Público,Campo de Mineração Público 5F,3462523,101,84169,Refinaria Scud Pesado
Campo de Mineração Público,Campo de Mineração Público 5F,3462521,101,84169,Refinaria Silex
Campo de Mineração Público,Campo de Mineração Público 5F,3462527,101,84169,Torrão de Refinaria
Campo de Mineração Público,Campo de Mineração Público 5F,3462551,106,116669,Fantasma do Pesadelo
Campo de Mineração Público,Campo de Mineração Público 5F,3462546,106,116669,Fundidor Arghol
Campo de Mineração Público,Campo de Mineração Público 5F,3462550,106,116669,Fundidor Buscador da Pedra Sagrada
Campo de Mineração Público,Campo de Mineração Público 5F,3462544,106,116669,Fundidor Grumble
Campo de Mineração Público,Campo de Mineração Público 5F,3462545,106,116669,Fundidor Grumble Oul
Campo de Mineração Público,Campo de Mineração Público 5F,3462549,106,116669,Fundidor Guardião da Pedra Sagrada
Campo de Mineração Público,Campo de Mineração Público 5F,3462548,106,116669,Fundidor Purificador da Pedra Sagrada
Campo de Mineração Público,Campo de Mineração Público 5F,3462542,106,116669,Gafftail de Fundição
Campo de Mineração Público,Campo de Mineração Público 5F,3462543,106,116669,Scud Pesado de Fundição
Campo de Mineração Público,Campo de Mineração Público 5F,3462541,106,116669,Silex de Fundição
Campo de Mineração Público,Campo de Mineração Público 5F,3462547,106,116669,Smelter Clod
Costa do Navio do Tesouro,Costa do Navio do Tesouro Nv. 2,3930201,45,2907,Caçador de Tesouros
Costa do Navio do Tesouro,Costa do Navio do Tesouro Nv. 2,3930202,45,2907,Fora da Lei do Litoral
Costa do Navio do Tesouro,Costa do Navio do Tesouro Nv. 2,3930206,45,2907,Lagarto das Profundezas do Mar
Costa do Navio do Tesouro,Costa do Navio do Tesouro Nv. 2,3930209,45,2907,Mula Armada Waterplay
Costa do Navio do Tesouro,Costa do Navio do Tesouro Nv. 2,3930204,45,2907,Novs de Água-viva
Costa do Navio do Tesouro,Costa do Navio do Tesouro Nv. 2,3930208,45,2907,Octolator
Costa do Navio do Tesouro,Costa do Navio do Tesouro Nv. 2,3930207,45,2907,Parasol Bork
Costa do Navio do Tesouro,Costa do Navio do Tesouro Nv. 2,3930205,45,2907,Pinça Verde
Costa do Navio do Tesouro,Costa do Navio do Tesouro Nv. 2,3930203,45,2907,Sucateador de Navios
Costa do Navio do Tesouro,Costa do Navio do Tesouro Nv. 3,3930301,55,6507,Caçador de Tesouros
Costa do Navio do Tesouro,Costa do Navio do Tesouro Nv. 3,3930302,55,6507,Fora da Lei do Litoral
Costa do Navio do Tesouro,Costa do Navio do Tesouro Nv. 3,3930306,55,6507,Lagarto das Profundezas do Mar
Costa do Navio do Tesouro,Costa do Navio do Tesouro Nv. 3,3930309,55,6507,Mula Armada Waterplay
Costa do Navio do Tesouro,Costa do Navio do Tesouro Nv. 3,3930304,55,6507,Novs de Água-viva
Costa do Navio do Tesouro,Costa do Navio do Tesouro Nv. 3,3930308,55,6507,Octolator
Costa do Navio do Tesouro,Costa do Navio do Tesouro Nv. 3,3930307,55,6507,Parasol Bork
Costa do Navio do Tesouro,Costa do Navio do Tesouro Nv. 3,3930305,55,6507,Pinça Verde
Costa do Navio do Tesouro,Costa do Navio do Tesouro Nv. 3,3930303,55,6507,Sucateador de Navios
Costa do Navio do Tesouro,Costa do Navio do Tesouro Nv. 5,3930501,75,61257,Caçador de Tesouros
Costa do Navio do Tesouro,Costa do Navio do Tesouro Nv. 5,3930502,75,61257,Fora da Lei do Litoral
Costa do Navio do Tesouro,Costa do Navio do Tesouro Nv. 5,3930506,75,61257,Lagarto das Profundezas do Mar
Costa do Navio do Tesouro,Costa do Navio do Tesouro Nv. 5,3930509,75,61257,Mula Armada Waterplay
Costa do Navio do Tesouro,Costa do Navio do Tesouro Nv. 5,3930504,75,61257,Novs de Água-viva
Costa do Navio do Tesouro,Costa do Navio do Tesouro Nv. 5,3930508,75,61257,Octolator
Costa do Navio do Tesouro,Costa do Navio do Tesouro Nv. 5,3930507,75,61257,Parasol Bork
Costa do Navio do Tesouro,Costa do Navio do Tesouro Nv. 5,3930505,75,61257,Pinça Verde
Costa do Navio do Tesouro,Costa do Navio do Tesouro Nv. 5,3930503,75,61257,Sucateador de Navios
Costa do Navio do Tesouro,Costa do Navio do Tesouro Lv. 6,3930601,85,120507,Caçador de Tesouros
Costa do Navio do Tesouro,Costa do Navio do Tesouro Lv. 6,3930602,85,120507,Fora da Lei do Litoral
Costa do Navio do Tesouro,Costa do Navio do Tesouro Lv. 6,3930606,85,120507,Lagarto das Profundezas do Mar
Costa do Navio do Tesouro,Costa do Navio do Tesouro Lv. 6,3930609,85,120507,Mula Armada Waterplay
Costa do Navio do Tesouro,Costa do Navio do Tesouro Lv. 6,3930604,85,120507,Novs de Água-viva
Costa do Navio do Tesouro,Costa do Navio do Tesouro Lv. 6,3930608,85,120507,Octolator
Costa do Navio do Tesouro,Costa do Navio do Tesouro Lv. 6,3930607,85,120507,Parasol Bork
Costa do Navio do Tesouro,Costa do Navio do Tesouro Lv. 6,3930605,85,120507,Pinça Verde
Costa do Navio do Tesouro,Costa do Navio do Tesouro Lv. 6,3930603,85,120507,Sucateador de Navios
Costa do Navio do Tesouro,Costa do Navio do Tesouro Lv. 7,3930701,90,159807,Caçador de Tesouros
Costa do Navio do Tesouro,Costa do Navio do Tesouro Lv. 7,3930702,90,159807,Fora da Lei do Litoral
Costa do Navio do Tesouro,Costa do Navio do Tesouro Lv. 7,3930706,90,159807,Lagarto das Profundezas do Mar
Costa do Navio do Tesouro,Costa do Navio do Tesouro Lv. 7,3930709,90,159807,Mula Armada Waterplay
Costa do Navio do Tesouro,Costa do Navio do Tesouro Lv. 7,3930704,90,159807,Novs de Água-viva
Costa do Navio do Tesouro,Costa do Navio do Tesouro Lv. 7,3930708,90,159807,Octolator
Costa do Navio do Tesouro,Costa do Navio do Tesouro Lv. 7,3930707,90,159807,Parasol Bork
Costa do Navio do Tesouro,Costa do Navio do Tesouro Lv. 7,3930705,90,159807,Pinça Verde
Costa do Navio do Tesouro,Costa do Navio do Tesouro Lv. 7,3930703,90,159807,Sucateador de Navios
Costa do Navio do Tesouro,Costa do Navio do Tesouro Nv. 8,3930801,95,220557,Caçador de Tesouros
Costa do Navio do Tesouro,Costa do Navio do Tesouro Nv. 8,3930802,95,220557,Fora da Lei do Litoral
Costa do Navio do Tesouro,Costa do Navio do Tesouro Nv. 8,3930806,95,220557,Lagarto das Profundezas do Mar
Costa do Navio do Tesouro,Costa do Navio do Tesouro Nv. 8,3930809,95,220557,Mula Armada Waterplay
Costa do Navio do Tesouro,Costa do Navio do Tesouro Nv. 8,3930804,95,220557,Novs de Água-viva
Costa do Navio do Tesouro,Costa do Navio do Tesouro Nv. 8,3930808,95,220557,Octolator
Costa do Navio do Tesouro,Costa do Navio do Tesouro Nv. 8,3930807,95,220557,Parasol Bork
Costa do Navio do Tesouro,Costa do Navio do Tesouro Nv. 8,3930805,95,220557,Pinça Verde
Costa do Navio do Tesouro,Costa do Navio do Tesouro Nv. 8,3930803,95,220557,Sucateador de Navios
Costa do Navio do Tesouro,Costa do Navio do Tesouro Nv. 1,3930101,35,627,Caçador de Tesouros
Costa do Navio do Tesouro,Costa do Navio do Tesouro Nv. 1,3930102,35,627,Fora da Lei do Litoral
Costa do Navio do Tesouro,Costa do Navio do Tesouro Nv. 1,3930106,35,627,Lagarto das Profundezas do Mar
Costa do Navio do Tesouro,Costa do Navio do Tesouro Nv. 1,3930109,35,627,Mula Armada Waterplay
Costa do Navio do Tesouro,Costa do Navio do Tesouro Nv. 1,3930104,35,627,Novs de Água-viva
Costa do Navio do Tesouro,Costa do Navio do Tesouro Nv. 1,3930108,35,627,Octolator
Costa do Navio do Tesouro,Costa do Navio do Tesouro Nv. 1,3930107,35,627,Parasol Bork
Costa do Navio do Tesouro,Costa do Navio do Tesouro Nv. 1,3930105,35,627,Pinça Verde
Costa do Navio do Tesouro,Costa do Navio do Tesouro Nv. 1,3930103,35,627,Sucateador de Navios
Costa do Navio do Tesouro,Costa do Navio do Tesouro Lv. 4,3930401,65,24207,Caçador de Tesouros
Costa do Navio do Tesouro,Costa do Navio do Tesouro Lv. 4,3930402,65,24207,Fora da Lei do Litoral
Costa do Navio do Tesouro,Costa do Navio do Tesouro Lv. 4,3930406,65,24207,Lagarto das Profundezas do Mar
Costa do Navio do Tesouro,Costa do Navio do Tesouro Lv. 4,3930409,65,24207,Mula Armada Waterplay
Costa do Navio do Tesouro,Costa do Navio do Tesouro Lv. 4,3930404,65,24207,Novs de Água-viva
Costa do Navio do Tesouro,Costa do Navio do Tesouro Lv. 4,3930408,65,24207,Octolator
Costa do Navio do Tesouro,Costa do Navio do Tesouro Lv. 4,3930407,65,24207,Parasol Bork
Costa do Navio do Tesouro,Costa do Navio do Tesouro Lv. 4,3930405,65,24207,Pinça Verde
Costa do Navio do Tesouro,Costa do Navio do Tesouro Lv. 4,3930403,65,24207,Sucateador de Navios
Ferro-Velho de Androides,Ferro-Velho de Androides 10F,344004,80,52407,Choque de Android
Ferro-Velho de Androides,Ferro-Velho de Androides 10F,344007,80,52407,Comandante Android
Ferro-Velho de Androides,Ferro-Velho de Androides 10F,344002,80,52407,Defensor Android
Ferro-Velho de Androides,Ferro-Velho de Androides 10F,344006,80,52407,Escolta Android
Ferro-Velho de Androides,Ferro-Velho de Androides 10F,344003,80,52407,Fuzileiro Android
Ferro-Velho de Androides,Ferro-Velho de Androides 10F,344001,80,52407,Sentinela Android
Ferro-Velho de Androides,Ferro-Velho de Androides 10F,344005,80,52407,Sniper Android
Ferro-Velho de Androides,Ferro-Velho de Androides 11F,3421104,85,75657,Choque de Android
Ferro-Velho de Androides,Ferro-Velho de Androides 11F,3421107,85,75657,Comandante Android
Ferro-Velho de Androides,Ferro-Velho de Androides 11F,3421102,85,75657,Defensor Android
Ferro-Velho de Androides,Ferro-Velho de Androides 11F,3421106,85,75657,Escolta Android
Ferro-Velho de Androides,Ferro-Velho de Androides 11F,3421103,85,75657,Fuzileiro Android
Ferro-Velho de Androides,Ferro-Velho de Androides 11F,3421101,85,75657,Sentinela Android
Ferro-Velho de Androides,Ferro-Velho de Androides 11F,3421105,85,75657,Sniper Android
Ferro-Velho de Androides,Ferro-Velho de Androides 12F,3421204,90,102657,Choque de Android
Ferro-Velho de Androides,Ferro-Velho de Androides 12F,3421207,90,102657,Comandante Android
Ferro-Velho de Androides,Ferro-Velho de Androides 12F,3421202,90,102657,Defensor Android
Ferro-Velho de Androides,Ferro-Velho de Androides 12F,3421206,90,102657,Escolta Android
Ferro-Velho de Androides,Ferro-Velho de Androides 12F,3421203,90,102657,Fuzileiro Android
Ferro-Velho de Androides,Ferro-Velho de Androides 12F,3421201,90,102657,Sentinela Android
Ferro-Velho de Androides,Ferro-Velho de Androides 12F,3421205,90,102657,Sniper Android
Ferro-Velho de Androides,Ferro-Velho de Androides 13F,3421304,95,133407,Choque de Android
Ferro-Velho de Androides,Ferro-Velho de Androides 13F,3421307,95,133407,Comandante Android
Ferro-Velho de Androides,Ferro-Velho de Androides 13F,3421302,95,133407,Defensor Android
Ferro-Velho de Androides,Ferro-Velho de Androides 13F,3421306,95,133407,Escolta Android
Ferro-Velho de Androides,Ferro-Velho de Androides 13F,3421303,95,133407,Fuzileiro Android
Ferro-Velho de Androides,Ferro-Velho de Androides 13F,3421301,95,133407,Sentinela Android
Ferro-Velho de Androides,Ferro-Velho de Androides 13F,3421305,95,133407,Sniper Android
Ferro-Velho de Androides,Ferro-Velho de Androides 14F,3421404,100,184557,Choque de Android
Ferro-Velho de Androides,Ferro-Velho de Androides 14F,3421407,100,184557,Comandante Android
Ferro-Velho de Androides,Ferro-Velho de Androides 14F,3421402,100,184557,Defensor Android
Ferro-Velho de Androides,Ferro-Velho de Androides 14F,3421406,100,184557,Escolta Android
Ferro-Velho de Androides,Ferro-Velho de Androides 14F,3421403,100,184557,Fuzileiro Android
Ferro-Velho de Androides,Ferro-Velho de Androides 14F,3421401,100,184557,Sentinela Android
Ferro-Velho de Androides,Ferro-Velho de Androides 14F,3421405,100,184557,Sniper Android
Ferro-Velho de Androides,Ferro-Velho de Androides 1º Andar,343104,35,351,Choque de Android
Ferro-Velho de Androides,Ferro-Velho de Androides 1º Andar,343107,35,351,Comandante Android
Ferro-Velho de Androides,Ferro-Velho de Androides 1º Andar,343102,35,351,Defensor Android
Ferro-Velho de Androides,Ferro-Velho de Androides 1º Andar,343106,35,351,Escolta Android
Ferro-Velho de Androides,Ferro-Velho de Androides 1º Andar,343103,35,351,Fuzileiro Android
Ferro-Velho de Androides,Ferro-Velho de Androides 1º Andar,343101,35,351,Sentinela Android
Ferro-Velho de Androides,Ferro-Velho de Androides 1º Andar,343105,35,351,Sniper Android
Ferro-Velho de Androides,Ferro-Velho de Androides 2º Andar,343204,40,477,Choque de Android
Ferro-Velho de Androides,Ferro-Velho de Androides 2º Andar,343207,40,477,Comandante Android
Ferro-Velho de Androides,Ferro-Velho de Androides 2º Andar,343202,40,477,Defensor Android
Ferro-Velho de Androides,Ferro-Velho de Androides 2º Andar,343206,40,477,Escolta Android
Ferro-Velho de Androides,Ferro-Velho de Androides 2º Andar,343203,40,477,Fuzileiro Android
Ferro-Velho de Androides,Ferro-Velho de Androides 2º Andar,343201,40,477,Sentinela Android
Ferro-Velho de Androides,Ferro-Velho de Androides 2º Andar,343205,40,477,Sniper Android
Ferro-Velho de Androides,Ferro-Velho de Androides 3º Andar,343304,45,1077,Choque de Android
Ferro-Velho de Androides,Ferro-Velho de Androides 3º Andar,343307,45,1077,Comandante Android
Ferro-Velho de Androides,Ferro-Velho de Androides 3º Andar,343302,45,1077,Defensor Android
Ferro-Velho de Androides,Ferro-Velho de Androides 3º Andar,343306,45,1077,Escolta Android
Ferro-Velho de Androides,Ferro-Velho de Androides 3º Andar,343303,45,1077,Fuzileiro Android
Ferro-Velho de Androides,Ferro-Velho de Androides 3º Andar,343301,45,1077,Sentinela Android
Ferro-Velho de Androides,Ferro-Velho de Androides 3º Andar,343305,45,1077,Sniper Android
Ferro-Velho de Androides,Ferro-Velho de Androides 4º Andar,343404,50,2337,Choque de Android
Ferro-Velho de Androides,Ferro-Velho de Androides 4º Andar,343407,50,2337,Comandante Android
Ferro-Velho de Androides,Ferro-Velho de Androides 4º Andar,343402,50,2337,Defensor Android
Ferro-Velho de Androides,Ferro-Velho de Androides 4º Andar,343406,50,2337,Escolta Android
Ferro-Velho de Androides,Ferro-Velho de Androides 4º Andar,343403,50,2337,Fuzileiro Android
Ferro-Velho de Androides,Ferro-Velho de Androides 4º Andar,343401,50,2337,Sentinela Android
Ferro-Velho de Androides,Ferro-Velho de Androides 4º Andar,343405,50,2337,Sniper Android
Ferro-Velho de Androides,Ferro-Velho de Androides 5F,343504,55,3807,Choque de Android
Ferro-Velho de Androides,Ferro-Velho de Androides 5F,343507,55,3807,Comandante Android
Ferro-Velho de Androides,Ferro-Velho de Androides 5F,343502,55,3807,Defensor Android
Ferro-Velho de Androides,Ferro-Velho de Androides 5F,343506,55,3807,Escolta Android
Ferro-Velho de Androides,Ferro-Velho de Androides 5F,343503,55,3807,Fuzileiro Android
Ferro-Velho de Androides,Ferro-Velho de Androides 5F,343501,55,3807,Sentinela Android
Ferro-Velho de Androides,Ferro-Velho de Androides 5F,343505,55,3807,Sniper Android
Ferro-Velho de Androides,Ferro-Velho de Androides 6F,343604,60,5307,Choque de Android
Ferro-Velho de Androides,Ferro-Velho de Androides 6F,343607,60,5307,Comandante Android
Ferro-Velho de Androides,Ferro-Velho de Androides 6F,343602,60,5307,Defensor Android
Ferro-Velho de Androides,Ferro-Velho de Androides 6F,343606,60,5307,Escolta Android
Ferro-Velho de Androides,Ferro-Velho de Androides 6F,343603,60,5307,Fuzileiro Android
Ferro-Velho de Androides,Ferro-Velho de Androides 6F,343601,60,5307,Sentinela Android
Ferro-Velho de Androides,Ferro-Velho de Androides 6F,343605,60,5307,Sniper Android
Ferro-Velho de Androides,Ferro-Velho de Androides 7F,343704,65,10107,Choque de Android
Ferro-Velho de Androides,Ferro-Velho de Androides 7F,343707,65,10107,Comandante Android
Ferro-Velho de Androides,Ferro-Velho de Androides 7F,343702,65,10107,Defensor Android
Ferro-Velho de Androides,Ferro-Velho de Androides 7F,343706,65,10107,Escolta Android
Ferro-Velho de Androides,Ferro-Velho de Androides 7F,343703,65,10107,Fuzileiro Android
Ferro-Velho de Androides,Ferro-Velho de Androides 7F,343701,65,10107,Sentinela Android
Ferro-Velho de Androides,Ferro-Velho de Androides 7F,343705,65,10107,Sniper Android
Ferro-Velho de Androides,Ferro-Velho de Androides 8F,343804,70,19707,Choque de Android
Ferro-Velho de Androides,Ferro-Velho de Androides 8F,343807,70,19707,Comandante Android
Ferro-Velho de Androides,Ferro-Velho de Androides 8F,343802,70,19707,Defensor Android
Ferro-Velho de Androides,Ferro-Velho de Androides 8F,343806,70,19707,Escolta Android
Ferro-Velho de Androides,Ferro-Velho de Androides 8F,343803,70,19707,Fuzileiro Android
Ferro-Velho de Androides,Ferro-Velho de Androides 8F,343801,70,19707,Sentinela Android
Ferro-Velho de Androides,Ferro-Velho de Androides 8F,343805,70,19707,Sniper Android
Ferro-Velho de Androides,Ferro-Velho de Androides 9F,343904,75,32607,Choque de Android
Ferro-Velho de Androides,Ferro-Velho de Androides 9F,343907,75,32607,Comandante Android
Ferro-Velho de Androides,Ferro-Velho de Androides 9F,343902,75,32607,Defensor Android
Ferro-Velho de Androides,Ferro-Velho de Androides 9F,343906,75,32607,Escolta Android
Ferro-Velho de Androides,Ferro-Velho de Androides 9F,343903,75,32607,Fuzileiro Android
Ferro-Velho de Androides,Ferro-Velho de Androides 9F,343901,75,32607,Sentinela Android
Ferro-Velho de Androides,Ferro-Velho de Androides 9F,343905,75,32607,Sniper Android
Memórias da Primavera Nv. 1,Memórias da Primavera Nv. 1,3940106,45,2907,Assassino Nostálgico Karon
Memórias da Primavera Nv. 1,Memórias da Primavera Nv. 1,3940107,45,2907,Choque Nostálgico de Karon
Memórias da Primavera Nv. 1,Memórias da Primavera Nv. 1,3940108,45,2907,Executor Nostálgico Karon
Memórias da Primavera Nv. 1,Memórias da Primavera Nv. 1,3940103,45,2907,Fantasma Armadurado Roxo
Memórias da Primavera Nv. 1,Memórias da Primavera Nv. 1,3940101,45,2907,Fantasma de Artilharia Roxa
Memórias da Primavera Nv. 1,Memórias da Primavera Nv. 1,3940102,45,2907,Fantasma Roxo
Memórias da Primavera Nv. 1,Memórias da Primavera Nv. 1,3940112,45,2907,Malpas Roxo
Memórias da Primavera Nv. 1,Memórias da Primavera Nv. 1,3940111,45,2907,Meevlan com Aroma de Flor de Cerejeira
Memórias da Primavera Nv. 1,Memórias da Primavera Nv. 1,3940110,45,2907,Muda Arruinada
Memórias da Primavera Nv. 1,Memórias da Primavera Nv. 1,3940104,45,2907,Nezad Perfumado com Aroma de Flor de Cerejeira
Memórias da Primavera Nv. 1,Memórias da Primavera Nv. 1,3940105,45,2907,Sniper Nostálgico Karon
Memórias da Primavera Nv. 1,Memórias da Primavera Nv. 1,3940109,45,2907,Tático Nostálgico Karon
Memórias da Primavera Nv. 3,Memórias de Primavera Nv. 3,3940306,65,24207,Assassino Karon Nostálgico
Memórias da Primavera Nv. 3,Memórias de Primavera Nv. 3,3940308,65,24207,Executor Nostálgico Karon
Memórias da Primavera Nv. 3,Memórias de Primavera Nv. 3,3940303,65,24207,Fantasma Armadurado Roxo
Memórias da Primavera Nv. 3,Memórias de Primavera Nv. 3,3940301,65,24207,Fantasma de Artilharia Roxa
Memórias da Primavera Nv. 3,Memórias de Primavera Nv. 3,3940302,65,24207,Fantasma Roxo
Memórias da Primavera Nv. 3,Memórias de Primavera Nv. 3,3940307,65,24207,Karon Nostálgico Shocktrooper
Memórias da Primavera Nv. 3,Memórias de Primavera Nv. 3,3940312,65,24207,Malpas Roxo
Memórias da Primavera Nv. 3,Memórias de Primavera Nv. 3,3940311,65,24207,Meevlan Perfumado com Aroma de Flor de Cerejeira
Memórias da Primavera Nv. 3,Memórias de Primavera Nv. 3,3940310,65,24207,Muda Arruinada
Memórias da Primavera Nv. 3,Memórias de Primavera Nv. 3,3940304,65,24207,Nezad Perfumado com Aroma de Flor de Cerejeira
Memórias da Primavera Nv. 3,Memórias de Primavera Nv. 3,3940305,65,24207,Sniper Karon Nostálgico
Memórias da Primavera Nv. 3,Memórias de Primavera Nv. 3,3940309,65,24207,Tático Nostálgico Karon
Memórias da Primavera Nv. 4,Memórias da Primavera Nv. 4,3940406,75,61257,Assassino Karon Nostálgico
Memórias da Primavera Nv. 4,Memórias da Primavera Nv. 4,3940408,75,61257,Executor Nostálgico Karon
Memórias da Primavera Nv. 4,Memórias da Primavera Nv. 4,3940403,75,61257,Fantasma Armadurado Roxo
Memórias da Primavera Nv. 4,Memórias da Primavera Nv. 4,3940401,75,61257,Fantasma de Artilharia Roxa
Memórias da Primavera Nv. 4,Memórias da Primavera Nv. 4,3940402,75,61257,Fantasma Roxo
Memórias da Primavera Nv. 4,Memórias da Primavera Nv. 4,3940412,75,61257,Malpas Roxo
Memórias da Primavera Nv. 4,Memórias da Primavera Nv. 4,3940411,75,61257,Meevlan com Aroma de Flor de Cerejeira
Memórias da Primavera Nv. 4,Memórias da Primavera Nv. 4,3940410,75,61257,Muda Arruinada
Memórias da Primavera Nv. 4,Memórias da Primavera Nv. 4,3940404,75,61257,Nezad Perfumado com Aroma de Flor de Cerejeira
Memórias da Primavera Nv. 4,Memórias da Primavera Nv. 4,3940405,75,61257,Sniper Nostálgico Karon
Memórias da Primavera Nv. 4,Memórias da Primavera Nv. 4,3940407,75,61257,Soldado de Choque Karon Nostálgico
Memórias da Primavera Nv. 4,Memórias da Primavera Nv. 4,3940409,75,61257,Tático Nostálgico Karon
Memórias da Primavera Nv. 5,Memórias da Primavera Lv. 5,3940506,85,120507,Assassino Karon Nostálgico
Memórias da Primavera Nv. 5,Memórias da Primavera Lv. 5,3940507,85,120507,Choque Nostálgico de Karon
Memórias da Primavera Nv. 5,Memórias da Primavera Lv. 5,3940508,85,120507,Executor Nostálgico Karon
Memórias da Primavera Nv. 5,Memórias da Primavera Lv. 5,3940503,85,120507,Fantasma Armadurado Roxo
Memórias da Primavera Nv. 5,Memórias da Primavera Lv. 5,3940501,85,120507,Fantasma de Artilharia Roxa
Memórias da Primavera Nv. 5,Memórias da Primavera Lv. 5,3940502,85,120507,Fantasma Roxo
Memórias da Primavera Nv. 5,Memórias da Primavera Lv. 5,3940512,85,120507,Malpas Roxo
Memórias da Primavera Nv. 5,Memórias da Primavera Lv. 5,3940511,85,120507,Meevlan Perfumado com Aroma de Flor de Cerejeira
Memórias da Primavera Nv. 5,Memórias da Primavera Lv. 5,3940510,85,120507,Muda Arruinada
Memórias da Primavera Nv. 5,Memórias da Primavera Lv. 5,3940504,85,120507,Nezad Perfumado com Aroma de Flor de Cerejeira
Memórias da Primavera Nv. 5,Memórias da Primavera Lv. 5,3940505,85,120507,Sniper Karon Nostálgico
Memórias da Primavera Nv. 5,Memórias da Primavera Lv. 5,3940509,85,120507,Tático Nostálgico Karon
Memórias da Primavera Nv. 6,Memórias de Primavera Nv. 6,3940606,90,159807,Assassino Karon Nostálgico
Memórias da Primavera Nv. 6,Memórias de Primavera Nv. 6,3940608,90,159807,Executor Nostálgico Karon
Memórias da Primavera Nv. 6,Memórias de Primavera Nv. 6,3940603,90,159807,Fantasma Armadurado Roxo
Memórias da Primavera Nv. 6,Memórias de Primavera Nv. 6,3940601,90,159807,Fantasma de Artilharia Roxa
Memórias da Primavera Nv. 6,Memórias de Primavera Nv. 6,3940602,90,159807,Fantasma Roxo
Memórias da Primavera Nv. 6,Memórias de Primavera Nv. 6,3940607,90,159807,Karon Nostálgico Shocktrooper
Memórias da Primavera Nv. 6,Memórias de Primavera Nv. 6,3940612,90,159807,Malpas Roxo
Memórias da Primavera Nv. 6,Memórias de Primavera Nv. 6,3940611,90,159807,Meevlan Perfumado com Aroma de Flor de Cerejeira
Memórias da Primavera Nv. 6,Memórias de Primavera Nv. 6,3940610,90,159807,Muda Arruinada
Memórias da Primavera Nv. 6,Memórias de Primavera Nv. 6,3940604,90,159807,Nezad Perfumado com Aroma de Flor de Cerejeira
Memórias da Primavera Nv. 6,Memórias de Primavera Nv. 6,3940605,90,159807,Sniper Karon Nostálgico
Memórias da Primavera Nv. 6,Memórias de Primavera Nv. 6,3940609,90,159807,Tático Nostálgico Karon
Memórias de Primavera Nv. 2,Memórias da Primavera Nv. 2,3940206,55,6507,Assassino Karon Nostálgico
Memórias de Primavera Nv. 2,Memórias da Primavera Nv. 2,3940208,55,6507,Executor Nostálgico Karon
Memórias de Primavera Nv. 2,Memórias da Primavera Nv. 2,3940203,55,6507,Fantasma Armadurado Roxo
Memórias de Primavera Nv. 2,Memórias da Primavera Nv. 2,3940201,55,6507,Fantasma de Artilharia Roxa
Memórias de Primavera Nv. 2,Memórias da Primavera Nv. 2,3940202,55,6507,Fantasma Roxo
Memórias de Primavera Nv. 2,Memórias da Primavera Nv. 2,3940207,55,6507,Karon Nostálgico Shocktrooper
Memórias de Primavera Nv. 2,Memórias da Primavera Nv. 2,3940212,55,6507,Malpas Roxo
Memórias de Primavera Nv. 2,Memórias da Primavera Nv. 2,3940211,55,6507,Meevlan Perfumado com Aroma de Flor de Cerejeira
Memórias de Primavera Nv. 2,Memórias da Primavera Nv. 2,3940210,55,6507,Muda Arruinada
Memórias de Primavera Nv. 2,Memórias da Primavera Nv. 2,3940204,55,6507,Nezad Perfumado com Aroma de Flor de Cerejeira
Memórias de Primavera Nv. 2,Memórias da Primavera Nv. 2,3940205,55,6507,Sniper Karon Nostálgico
Memórias de Primavera Nv. 2,Memórias da Primavera Nv. 2,3940209,55,6507,Tático Nostálgico Karon
Ruínas Corroídas,Ruínas Corroídas Nv. 1,3920101,35,941,Erodido Temizl
Ruínas Corroídas,Ruínas Corroídas Nv. 1,3920102,35,941,Estilhaçador Erodido
Ruínas Corroídas,Ruínas Corroídas Nv. 1,3920103,35,941,Gafftail Erodido
Ruínas Corroídas,Ruínas Corroídas Nv. 1,3920104,35,941,Larva Óptica Erodida
Ruínas Corroídas,Ruínas Corroídas Nv. 2,3920201,45,4361,Erodido Temizl
Ruínas Corroídas,Ruínas Corroídas Nv. 2,3920202,45,4361,Estilhaçador Erodido
Ruínas Corroídas,Ruínas Corroídas Nv. 2,3920203,45,4361,Gafftail Erodido
Ruínas Corroídas,Ruínas Corroídas Nv. 2,3920204,45,4361,Larva Óptica Erodida
Ruínas Corroídas,Ruínas Corroídas Nv. 3,3920301,55,10411,Erodido Temizl
Ruínas Corroídas,Ruínas Corroídas Nv. 3,3920302,55,10411,Estilhaçador Erodido
Ruínas Corroídas,Ruínas Corroídas Nv. 3,3920303,55,10411,Gafftail Erodido
Ruínas Corroídas,Ruínas Corroídas Nv. 3,3920304,55,10411,Larva Óptica Erodida
