mapa,spot_andar,npc_id,mob_level,exp_base,mob_name
Crag Orbital Lift,Dock C-11,355706,70,8069,C11 Clops Destroyer
Crag Orbital Lift,Dock C-11,355707,70,8069,Rampaging Junker
Crag Orbital Lift,Dock C-11,355708,70,8069,Rampaging Pathfinder
Crag Orbital Lift,Dock C-11,355704,70,8069,C11 Clops Tracker
Crag Orbital Lift,Dock C-11,355702,70,8069,C11 Soma Sentry
Crag Orbital Lift,Dock C-12,356305,70,8069,C12 Clops Sniper
Crag Orbital Lift,Dock C-12,356301,70,8069,C12 Soma Heavy Warrior
Crag Orbital Lift,Dock C-12,356303,70,8069,C12 Soma Shockmancer
Crag Orbital Lift,Dock C-12,356306,70,8069,C12 Clops Destroyer
Crag Orbital Lift,Dock C-12,356307,70,8069,Rampaging Junker
Crag Orbital Lift,Dock C-12,356308,70,8069,Rampaging Pathfinder
Crag Orbital Lift,Dock C-12,356304,70,8069,C12 Clops Tracker
Crag Orbital Lift,Dock C-12,356302,70,8069,C12 Soma Sentry
Crag Orbital Lift,Dock C-13,356901,70,8069,C13 Soma Heavy Warrior
Crag Orbital Lift,Dock C-13,356903,70,8069,C13 Soma Shockmancer
Crag Orbital Lift,Dock C-13,356906,70,8069,C13 Clops Destroyer
Crag Orbital Lift,Dock C-13,356907,70,8069,Rampaging Junker
Crag Orbital Lift,Dock C-13,356908,70,8069,Rampaging Pathfinder
Crag Orbital Lift,Dock C-13,356904,70,8069,C13 Clops Tracker
Crag Orbital Lift,Dock C-13,356902,70,8069,C13 Soma Sentry
Crag Orbital Lift,Dock C-13,356905,70,8069,C13 Clops Sniper
Crag Orbital Lift,Damaged Road,355403,70,8069,Destroyers Clops Sniper
Crag Orbital Lift,Damaged Road,355401,70,8069,Destroyers Soma Heavy Warrior
Crag Orbital Lift,Damaged Road,355404,70,8069,Rampaging Junker
Crag Orbital Lift,Damaged Road,355402,70,8069,Destroyers Clops Tracker
Crag Orbital Lift,Rampage Site,356702,70,8069,Rushers Soma Heavy Warrior
Crag Orbital Lift,Rampage Site,356704,70,8069,Rampaging Pathfinder
Crag Orbital Lift,Rampage Site,356703,70,8069,Rushers Clops Tracker
Crag Orbital Lift,Rampage Site,356701,70,8069,Rushers Soma Shockmancer
Crag Orbital Lift,Landing Dock A-00,355102,60,2169,A00 Pathfinder
Crag Orbital Lift,Landing Dock A-00,355104,60,2169,Rampaging Assault Bork
Crag Orbital Lift,Landing Dock A-00,355103,60,2169,A00 Armed Mule
Crag Orbital Lift,Landing Dock A-00,355101,60,2169,A00 Clops Tracker
Crag Orbital Lift,Landing Dock B-00,355302,60,2169,B00 Pathfinder
Crag Orbital Lift,Landing Dock B-00,355304,60,2169,Rampaging Assault Bork
Crag Orbital Lift,Landing Dock B-00,355301,60,2169,B00 Clops Destroyer
Crag Orbital Lift,Landing Dock B-00,355303,60,2169,B00 Armed Mule
Crag Orbital Lift,Landing Dock C-00,355204,60,2169,Rampaging Assault Bork
Crag Orbital Lift,Landing Dock C-00,355201,60,2169,C00 Clops Sniper
Crag Orbital Lift,Landing Dock C-00,355202,60,2169,C00 Pathfinder
Crag Orbital Lift,Landing Dock C-00,355203,60,2169,C00 Armed Mule
Crag Orbital Lift,Burnt Dock,356003,70,8069,Arsonists Clops Destroyer
Crag Orbital Lift,Burnt Dock,356001,70,8069,Arsonists Soma Heavy Warrior
Crag Orbital Lift,Burnt Dock,356004,70,8069,Rampaging Junker
Crag Orbital Lift,Burnt Dock,356002,70,8069,Arsonists Soma Sentry
Crag Orbital Lift,Central Tower,357203,70,8069,Towerguard Armored Ghost
Crag Orbital Lift,Central Tower,357204,70,8069,Rampaging Armored Ghost
Crag Orbital Lift,Central Tower,357201,70,8069,Towerguard Ghost
Crag Orbital Lift,Central Tower,357202,70,8069,Towerguard Sting Ghost
Orbital Defense Facility,Orbital Defense Facility,4504901,102,30459500,Citadel Ghost
Orbital Defense Facility,Hive,4504329,106,95519,Rampaging Elite Raider
Orbital Defense Facility,Hive,4504321,106,95519,Hiveguard Recon
Orbital Defense Facility,Hive,4504322,106,95519,Hiveguard Striker
Orbital Defense Facility,Hive,4504323,106,95519,Hiveguard Vanguard
Orbital Defense Facility,Hive,4554328,106,13469,Dancing Wasp
Orbital Defense Facility,Dock A-02,4504029,94,50719,Rampaging Assault Bork
Orbital Defense Facility,Dock A-02,4504021,94,50719,A02 Mech Warrior
Orbital Defense Facility,Dock A-02,4504022,94,50719,A02 Mech Gunner
Orbital Defense Facility,Dock A-03,4504039,94,50719,Rampaging Assault Bork
Orbital Defense Facility,Dock A-03,4504031,94,50719,A03 Mech Warrior
Orbital Defense Facility,Dock A-03,4504032,94,50719,A03 Mech Gunner
Orbital Defense Facility,Dock A-04,4504041,99,64469,A04 Snatcher Raider
Orbital Defense Facility,Dock A-04,4504049,99,64469,Rampaging Pathfinder
Orbital Defense Facility,Dock A-04,4504042,99,64469,A04 Snatcher Sniper
Orbital Defense Facility,Dock A-05,4504051,99,64469,A05 Snatcher Raider
Orbital Defense Facility,Dock A-05,4504059,99,64469,Rampaging Pathfinder
Orbital Defense Facility,Dock A-05,4504052,99,64469,A05 Snatcher Sniper
Orbital Defense Facility,Dock A-06,4504061,99,64469,A06 Snatcher Raider
Orbital Defense Facility,Dock A-06,4504069,99,64469,Rampaging Pathfinder
Orbital Defense Facility,Dock A-06,4504062,99,64469,A06 Snatcher Sniper
Orbital Defense Facility,Dock A-06,4504064,99,64469,A06 Vafer Siege Trooper
Orbital Defense Facility,Dock A-06,4504063,99,64469,A06 Vafer Heavy Trooper
Orbital Defense Facility,Dock A-07,4504071,104,80719,A07 Nether Warrior
Orbital Defense Facility,Dock A-07,4504079,104,80719,Rampaging Armored Ghost
Orbital Defense Facility,Dock A-07,4504072,104,80719,A07 Nether Sentry
Orbital Defense Facility,Dock A-08,4504081,104,80719,A08 Nether Warrior
Orbital Defense Facility,Dock A-08,4504083,104,80719,A08 Nether Annihilator
Orbital Defense Facility,Dock A-08,4504089,104,80719,Rampaging Armored Ghost
Orbital Defense Facility,Dock A-08,4504082,104,80719,A08 Nether Sentry
Orbital Defense Facility,Dock A-09,4504091,104,80719,A09 Nether Warrior
Orbital Defense Facility,Dock A-09,4504092,104,80719,A09 Nether Sentry
Orbital Defense Facility,Dock A-09,4504093,104,80719,A09 Nether Annihilator
Orbital Defense Facility,Dock A-09,4504099,104,80719,Rampaging Armored Ghost
Orbital Defense Facility,Dock B-02,4504122,94,50719,B02 Mech Gunner
Orbital Defense Facility,Dock B-02,4504129,94,50719,Rampaging Assault Bork
Orbital Defense Facility,Dock B-02,4504121,94,50719,B02 Mech Warrior
Orbital Defense Facility,Dock B-03,4504139,94,50719,Rampaging Assault Bork
Orbital Defense Facility,Dock B-03,4504131,94,50719,B03 Mech Warrior
Orbital Defense Facility,Dock B-03,4504132,94,50719,B03 Mech Gunner
Orbital Defense Facility,Dock B-04,4504141,99,64469,B04 Snatcher Raider
Orbital Defense Facility,Dock B-04,4504149,99,64469,Rampaging Pathfinder
Orbital Defense Facility,Dock B-04,4504142,99,64469,B04 Snatcher Sniper
Orbital Defense Facility,Dock B-05,4504151,99,64469,B05 Snatcher Raider
Orbital Defense Facility,Dock B-05,4504159,99,64469,Rampaging Pathfinder
Orbital Defense Facility,Dock B-05,4504152,99,64469,B05 Snatcher Sniper
Orbital Defense Facility,Dock B-06,4504161,99,64469,B06 Snatcher Raider
Orbital Defense Facility,Dock B-06,4504164,99,64469,B06 Vafer Siege Trooper
Orbital Defense Facility,Dock B-06,4504163,99,64469,B06 Vafer Heavy Trooper
Orbital Defense Facility,Dock B-06,4504169,99,64469,Rampaging Pathfinder
Orbital Defense Facility,Dock B-06,4504162,99,64469,B06 Snatcher Sniper
Orbital Defense Facility,Dock B-07,4504172,104,80719,B07 Nether Sentry
Orbital Defense Facility,Dock B-07,4504179,104,80719,Rampaging Armored Ghost
Orbital Defense Facility,Dock B-07,4504171,104,80719,B07 Nether Warrior
Orbital Defense Facility,Dock B-08,4504183,104,80719,B08 Nether Annihilator
Orbital Defense Facility,Dock B-08,4504181,104,80719,B08 Nether Warrior
Orbital Defense Facility,Dock B-08,4504182,104,80719,B08 Nether Sentry
Orbital Defense Facility,Dock B-08,4504189,104,80719,Rampaging Armored Ghost
Orbital Defense Facility,Dock B-09,4504193,104,80719,B09 Nether Annihilator
Orbital Defense Facility,Dock B-09,4504199,104,80719,Rampaging Armored Ghost
Orbital Defense Facility,Dock B-09,4504191,104,80719,B09 Nether Warrior
Orbital Defense Facility,Dock B-09,4504192,104,80719,B09 Nether Sentry
Orbital Defense Facility,Dock C-02,4504222,94,50719,C02 Mech Gunner
Orbital Defense Facility,Dock C-02,4504229,94,50719,Rampaging Assault Bork
Orbital Defense Facility,Dock C-02,4504221,94,50719,C02 Mech Warrior
Orbital Defense Facility,Dock C-03,4504239,94,50719,Rampaging Assault Bork
Orbital Defense Facility,Dock C-03,4504232,94,50719,C03 Mech Gunner
Orbital Defense Facility,Dock C-03,4504231,94,50719,C03 Mech Warrior
Orbital Defense Facility,Dock C-04,4504241,99,64469,C04 Snatcher Raider
Orbital Defense Facility,Dock C-04,4504242,99,64469,C04 Snatcher Sniper
Orbital Defense Facility,Dock C-04,4504249,99,64469,Rampaging Pathfinder
Orbital Defense Facility,Dock C-05,4504251,99,64469,C05 Snatcher Raider
Orbital Defense Facility,Dock C-05,4504252,99,64469,C05 Snatcher Sniper
Orbital Defense Facility,Dock C-05,4504259,99,64469,Rampaging Pathfinder
Orbital Defense Facility,Dock C-06,4504261,99,64469,C06 Snatcher Raider
Orbital Defense Facility,Dock C-06,4504262,99,64469,C06 Snatcher Sniper
Orbital Defense Facility,Dock C-06,4504264,99,64469,C06 Vafer Siege Trooper
Orbital Defense Facility,Dock C-06,4504263,99,64469,C06 Vafer Heavy Trooper
Orbital Defense Facility,Dock C-06,4504269,99,64469,Rampaging Pathfinder
Orbital Defense Facility,Dock C-07,4504271,104,80719,C07 Nether Warrior
Orbital Defense Facility,Dock C-07,4504272,104,80719,C07 Nether Sentry
Orbital Defense Facility,Dock C-07,4504279,104,80719,Rampaging Armored Ghost
Orbital Defense Facility,Dock C-08,4504283,104,80719,C08 Nether Annihilator
Orbital Defense Facility,Dock C-08,4504281,104,80719,C08 Nether Warrior
Orbital Defense Facility,Dock C-08,4504282,104,80719,C08 Nether Sentry
Orbital Defense Facility,Dock C-08,4504289,104,80719,Rampaging Armored Ghost
Orbital Defense Facility,Dock C-09,4504293,104,80719,C09 Nether Annihilator
Orbital Defense Facility,Dock C-09,4504291,104,80719,C09 Nether Warrior
Orbital Defense Facility,Dock C-09,4504299,104,80719,Rampaging Armored Ghost
Orbital Defense Facility,Dock C-09,4504292,104,80719,C09 Nether Sentry
Orbital Defense Facility,Ground Zero,4554338,102,13469,Mad Bomber
Orbital Defense Facility,Ground Zero,4504332,106,95519,EOD Striker
Orbital Defense Facility,Ground Zero,4504339,106,95519,Rampaging Elite Raider
Orbital Defense Facility,Ground Zero,4504331,106,95519,EOD Recon
Orbital Defense Facility,Ground Zero,4504333,106,95519,EOD Vanguard
Orbital Defense Facility,Sentinel Nest,4504311,106,95519,Nestkeeper Recon
Orbital Defense Facility,Sentinel Nest,4504319,106,95519,Rampaging Elite Raider
Orbital Defense Facility,Sentinel Nest,4504312,106,95519,Nestkeeper Striker
Orbital Defense Facility,Sentinel Nest,4504313,106,95519,Nestkeeper Vanguard
Orbital Defense Facility,Sentinel Nest,4554318,108,13469,Orbital Sentinel
Orbital Defense Facility,B-01 Gate Platform,4504112,94,50719,B01 Mech Gunner
Orbital Defense Facility,B-01 Gate Platform,4504119,94,50719,Rampaging Assault Bork
Orbital Defense Facility,B-01 Gate Platform,4504111,94,50719,B01 Mech Warrior
Orbital Defense Facility,A-01 Gate Platform,4504019,94,50719,Rampaging Assault Bork
Orbital Defense Facility,A-01 Gate Platform,4504011,94,50719,A01 Mech Warrior
Orbital Defense Facility,A-01 Gate Platform,4504012,94,50719,A01 Mech Gunner
Orbital Defense Facility,C-01 Gate Platform,4504212,94,50719,C01 Mech Gunner
Orbital Defense Facility,C-01 Gate Platform,4504219,94,50719,Rampaging Assault Bork
Orbital Defense Facility,C-01 Gate Platform,4504211,94,50719,C01 Mech Warrior
Orbital Defense Facility,Grave of the Giants,4554348,104,13469,Big Hunter
Orbital Defense Facility,Grave of the Giants,4504342,106,95519,Cemetery Guard Striker
Orbital Defense Facility,Grave of the Giants,4504341,106,95519,Cemetery Guard Recon
Orbital Defense Facility,Grave of the Giants,4504349,106,95519,Rampaging Elite Raider
Orbital Defense Facility,Grave of the Giants,4504343,106,95519,Cemetery Guard Vanguard
Albern Warzone,Ianthe A,376300,99,16775700,Nether Pulverizer
Albern Warzone,Ianthe A,376006,106,87919,Ianthe Crimson Hound
Albern Warzone,Ianthe A,376014,106,87919,Ianthe Crimson Regenerator
Albern Warzone,Ianthe A,376099,106,87919,Savage Infected Lizard
Albern Warzone,Ianthe B,376300,99,16775700,Nether Pulverizer
Albern Warzone,Ianthe B,376098,102,73919,Savage Infected Splinter
Albern Warzone,Ianthe B,376013,102,73919,Ianthe Crimson Thrower
Albern Warzone,Ianthe B,376008,102,73919,Ianthe Licker
Albern Warzone,Ianthe B,376007,102,73919,Ianthe Turkan Sniper
Albern Warzone,Ianthe C,376010,96,55919,Ianthe Saura Sniper
Albern Warzone,Ianthe C,376011,96,55919,Ianthe Turkan Raider
Albern Warzone,Ianthe C,376003,96,55919,Ianthe Turkan Heavy Trooper
Albern Warzone,Ianthe C,376097,96,55919,Rampaging Pathfinder
Albern Warzone,Ianthe C,376300,99,16775700,Nether Pulverizer
Albern Warzone,Ianthe D,376005,90,38169,Ianthe Nether Warrior
Albern Warzone,Ianthe D,376002,90,38169,Ianthe Malpas Hook
Albern Warzone,Ianthe D,376012,90,38169,Ianthe Nether Sentry
Albern Warzone,Ianthe D,376004,90,38169,Ianthe Turkan Siege Trooper
Albern Warzone,Ianthe D,376096,90,38169,Rampaging Junker
Albern Warzone,Ianthe D,376300,99,16775700,Nether Pulverizer
Albern Warzone,Ianthe E,376009,82,23569,Ianthe Malpas Spitter
Albern Warzone,Ianthe E,376001,82,23569,Ianthe Saura Shocktrooper
Albern Warzone,Ianthe E,376095,82,23569,Savage Larva
Albern Warzone,Ianthe E,376300,99,16775700,Nether Pulverizer
Albern Warzone,Phero A,376300,99,16775700,Nether Pulverizer
Albern Warzone,Phero A,376099,106,87919,Savage Infected Lizard
Albern Warzone,Phero A,376206,106,87919,Phero Crimson Hound
Albern Warzone,Phero A,376214,106,87919,Phero Crimson Regenerator
Albern Warzone,Phero B,376300,99,16775700,Nether Pulverizer
Albern Warzone,Phero B,376098,102,73919,Savage Infected Splinter
Albern Warzone,Phero B,376208,102,73919,Phero Licker
Albern Warzone,Phero B,376213,102,73919,Phero Crimson Thrower
Albern Warzone,Phero B,376207,102,73919,Phero Turkan Sniper
Albern Warzone,Phero C,376097,96,55919,Rampaging Pathfinder
Albern Warzone,Phero C,376210,96,55919,Phero Saura Sniper
Albern Warzone,Phero C,376211,96,55919,Phero Turkan Raider
Albern Warzone,Phero C,376203,96,55919,Phero Turkan Heavy Trooper
Albern Warzone,Phero C,376300,99,16775700,Nether Pulverizer
Albern Warzone,Phero D,376202,90,38169,Phero Malpas Hook
Albern Warzone,Phero D,376096,90,38169,Rampaging Junker
Albern Warzone,Phero D,376205,90,38169,Phero Nether Warrior
Albern Warzone,Phero D,376212,90,38169,Phero Nether Sentry
Albern Warzone,Phero D,376204,90,38169,Phero Turkan Siege Trooper
Albern Warzone,Phero D,376300,99,16775700,Nether Pulverizer
Albern Warzone,Phero E,376209,82,23569,Phero Malpas Spitter
Albern Warzone,Phero E,376095,82,23569,Savage Larva
Albern Warzone,Phero E,376201,82,23569,Phero Saura Shocktrooper
Albern Warzone,Phero E,376300,99,16775700,Nether Pulverizer
Albern Warzone,Anchor Point,376098,102,73919,Savage Infected Splinter
Albern Warzone,Anchor Point,376054,102,73919,Nether Warrior
Albern Warzone,Anchor Point,376055,106,87919,Nether Annihilator
Albern Warzone,Anchor Point,376099,106,87919,Savage Infected Lizard
Albern Warzone,Xanthe A,376300,99,16775700,Nether Pulverizer
Albern Warzone,Xanthe A,376106,106,87919,Xanthe Crimson Hound
Albern Warzone,Xanthe A,376099,106,87919,Savage Infected Lizard
Albern Warzone,Xanthe A,376114,106,87919,Xanthe Crimson Regenerator
Albern Warzone,Xanthe B,376300,99,16775700,Nether Pulverizer
Albern Warzone,Xanthe B,376113,102,73919,Xanthe Crimson Thrower
Albern Warzone,Xanthe B,376098,102,73919,Savage Infected Splinter
Albern Warzone,Xanthe B,376108,102,73919,Xanthe Licker
Albern Warzone,Xanthe B,376107,102,73919,Xanthe Turkan Sniper
Albern Warzone,Xanthe C,376097,96,55919,Rampaging Pathfinder
Albern Warzone,Xanthe C,376110,96,55919,Xanthe Saura Sniper
Albern Warzone,Xanthe C,376111,96,55919,Xanthe Turkan Raider
Albern Warzone,Xanthe C,376103,96,55919,Xanthe Turkan Heavy Trooper
Albern Warzone,Xanthe C,376300,99,16775700,Nether Pulverizer
Albern Warzone,Xanthe D,376102,90,38169,Xanthe Malpas Hook
Albern Warzone,Xanthe D,376096,90,38169,Rampaging Junker
Albern Warzone,Xanthe D,376112,90,38169,Xanthe Nether Sentry
Albern Warzone,Xanthe D,376104,90,38169,Xanthe Turkan Siege Trooper
Albern Warzone,Xanthe D,376105,90,38169,Xanthe Nether Warrior
Albern Warzone,Xanthe D,376300,99,16775700,Nether Pulverizer
Albern Warzone,Xanthe E,376095,82,23569,Savage Larva
Albern Warzone,Xanthe E,376109,82,23569,Xanthe Malpas Spitter
Albern Warzone,Xanthe E,376101,82,23569,Xanthe Saura Shocktrooper
Albern Warzone,Xanthe E,376300,99,16775700,Nether Pulverizer
Santa's Warehouse,Santa's Warehouse Lv. 1,3910103,40,477,Snowball Thrower
Santa's Warehouse,Santa's Warehouse Lv. 1,3910113,40,477,Furious Two-Tiered Snowman
Santa's Warehouse,Santa's Warehouse Lv. 1,3910109,40,477,Three-Tiered Snowman of Terror
Santa's Warehouse,Santa's Warehouse Lv. 1,3910106,40,477,Runaway Gift Box
Santa's Warehouse,Santa's Warehouse Lv. 1,3910101,40,477,Gift Hunter
Santa's Warehouse,Santa's Warehouse Lv. 1,3910102,40,477,Delinquent Hunter
Santa's Warehouse,Santa's Warehouse Lv. 1,3910114,40,477,Burning Tree Decoration
Santa's Warehouse,Santa's Warehouse Lv. 1,3910108,40,477,Shining Tree Decoration
Santa's Warehouse,Santa's Warehouse Lv. 1,3910110,40,477,Furious Tree Decoration
Santa's Warehouse,Santa's Warehouse Lv. 1,3910112,40,477,Raging Tree Decoration
Santa's Warehouse,Santa's Warehouse Lv. 1,3910111,40,477,Onlooker Flem
Santa's Warehouse,Santa's Warehouse Lv. 1,3910104,40,477,Candy Thief
Santa's Warehouse,Santa's Warehouse Lv. 1,3910116,40,477,Runaway Reindeer
Santa's Warehouse,Santa's Warehouse Lv. 1,3910107,40,477,Reindeer on a Strike
Santa's Warehouse,Santa's Warehouse Lv. 1,3910115,40,477,Victim Chuti
Santa's Warehouse,Santa's Warehouse Lv. 1,3910105,40,477,Overly Thriving Tree
Santa's Warehouse,Santa's Warehouse Lv. 5,3910503,60,5307,Snowball Thrower
Santa's Warehouse,Santa's Warehouse Lv. 5,3910513,60,5307,Furious Two-Tiered Snowman
Santa's Warehouse,Santa's Warehouse Lv. 5,3910509,60,5307,Three-Tiered Snowman of Terror
Santa's Warehouse,Santa's Warehouse Lv. 5,3910506,60,5307,Runaway Gift Box
Santa's Warehouse,Santa's Warehouse Lv. 5,3910501,60,5307,Gift Hunter
Santa's Warehouse,Santa's Warehouse Lv. 5,3910502,60,5307,Delinquent Hunter
Santa's Warehouse,Santa's Warehouse Lv. 5,3910514,60,5307,Burning Tree Decoration
Santa's Warehouse,Santa's Warehouse Lv. 5,3910508,60,5307,Shining Tree Decoration
Santa's Warehouse,Santa's Warehouse Lv. 5,3910510,60,5307,Furious Tree Decoration
Santa's Warehouse,Santa's Warehouse Lv. 5,3910512,60,5307,Raging Tree Decoration
Santa's Warehouse,Santa's Warehouse Lv. 5,3910511,60,5307,Onlooker Flem
Santa's Warehouse,Santa's Warehouse Lv. 5,3910504,60,5307,Candy Thief
Santa's Warehouse,Santa's Warehouse Lv. 5,3910516,60,5307,Runaway Reindeer
Santa's Warehouse,Santa's Warehouse Lv. 5,3910507,60,5307,Reindeer on a Strike
Santa's Warehouse,Santa's Warehouse Lv. 5,3910515,60,5307,Victim Chuti
Santa's Warehouse,Santa's Warehouse Lv. 5,3910505,60,5307,Overly Thriving Tree
Santa's Warehouse,Santa's Warehouse Lv. 6,3910603,65,10107,Snowball Thrower
Santa's Warehouse,Santa's Warehouse Lv. 6,3910613,65,10107,Furious Two-Tiered Snowman
Santa's Warehouse,Santa's Warehouse Lv. 6,3910609,65,10107,Three-Tiered Snowman of Terror
Santa's Warehouse,Santa's Warehouse Lv. 6,3910606,65,10107,Runaway Gift Box
Santa's Warehouse,Santa's Warehouse Lv. 6,3910601,65,10107,Gift Hunter
Santa's Warehouse,Santa's Warehouse Lv. 6,3910602,65,10107,Delinquent Hunter
Santa's Warehouse,Santa's Warehouse Lv. 6,3910614,65,10107,Burning Tree Decoration
Santa's Warehouse,Santa's Warehouse Lv. 6,3910608,65,10107,Shining Tree Decoration
Santa's Warehouse,Santa's Warehouse Lv. 6,3910610,65,10107,Furious Tree Decoration
Santa's Warehouse,Santa's Warehouse Lv. 6,3910612,65,10107,Raging Tree Decoration
Santa's Warehouse,Santa's Warehouse Lv. 6,3910611,65,10107,Onlooker Flem
Santa's Warehouse,Santa's Warehouse Lv. 6,3910604,65,10107,Candy Thief
Santa's Warehouse,Santa's Warehouse Lv. 6,3910616,65,10107,Runaway Reindeer
Santa's Warehouse,Santa's Warehouse Lv. 6,3910607,65,10107,Reindeer on a Strike
Santa's Warehouse,Santa's Warehouse Lv. 6,3910615,65,10107,Victim Chuti
Santa's Warehouse,Santa's Warehouse Lv. 6,3910605,65,10107,Overly Thriving Tree
Santa's Warehouse,Santa's Warehouse Lv. 7,3910703,70,19707,Snowball Thrower
Santa's Warehouse,Santa's Warehouse Lv. 7,3910713,70,19707,Furious Two-Tiered Snowman
Santa's Warehouse,Santa's Warehouse Lv. 7,3910709,70,19707,Three-Tiered Snowman of Terror
Santa's Warehouse,Santa's Warehouse Lv. 7,3910706,70,19707,Runaway Gift Box
Santa's Warehouse,Santa's Warehouse Lv. 7,3910701,70,19707,Gift Hunter
Santa's Warehouse,Santa's Warehouse Lv. 7,3910702,70,19707,Delinquent Hunter
Santa's Warehouse,Santa's Warehouse Lv. 7,3910714,70,19707,Burning Tree Decoration
Santa's Warehouse,Santa's Warehouse Lv. 7,3910708,70,19707,Shining Tree Decoration
Santa's Warehouse,Santa's Warehouse Lv. 7,3910710,70,19707,Furious Tree Decoration
Santa's Warehouse,Santa's Warehouse Lv. 7,3910712,70,19707,Raging Tree Decoration
Santa's Warehouse,Santa's Warehouse Lv. 7,3910711,70,19707,Onlooker Flem
Santa's Warehouse,Santa's Warehouse Lv. 7,3910704,70,19707,Candy Thief
Santa's Warehouse,Santa's Warehouse Lv. 7,3910716,70,19707,Runaway Reindeer
Santa's Warehouse,Santa's Warehouse Lv. 7,3910707,70,19707,Reindeer on a Strike
Santa's Warehouse,Santa's Warehouse Lv. 7,3910715,70,19707,Victim Chuti
Santa's Warehouse,Santa's Warehouse Lv. 7,3910705,70,19707,Overly Thriving Tree
Santa's Warehouse,Santa's Warehouse Lv. 8,3910803,75,32607,Snowball Thrower
Santa's Warehouse,Santa's Warehouse Lv. 8,3910813,75,32607,Furious Two-Tiered Snowman
Santa's Warehouse,Santa's Warehouse Lv. 8,3910809,75,32607,Three-Tiered Snowman of Terror
Santa's Warehouse,Santa's Warehouse Lv. 8,3910806,75,32607,Runaway Gift Box
Santa's Warehouse,Santa's Warehouse Lv. 8,3910801,75,32607,Gift Hunter
Santa's Warehouse,Santa's Warehouse Lv. 8,3910802,75,32607,Delinquent Hunter
Santa's Warehouse,Santa's Warehouse Lv. 8,3910814,75,32607,Burning Tree Decoration
Santa's Warehouse,Santa's Warehouse Lv. 8,3910808,75,32607,Shining Tree Decoration
Santa's Warehouse,Santa's Warehouse Lv. 8,3910810,75,32607,Furious Tree Decoration
Santa's Warehouse,Santa's Warehouse Lv. 8,3910812,75,32607,Raging Tree Decoration
Santa's Warehouse,Santa's Warehouse Lv. 8,3910811,75,32607,Onlooker Flem
Santa's Warehouse,Santa's Warehouse Lv. 8,3910804,75,32607,Candy Thief
Santa's Warehouse,Santa's Warehouse Lv. 8,3910816,75,32607,Runaway Reindeer
Santa's Warehouse,Santa's Warehouse Lv. 8,3910807,75,32607,Reindeer on a Strike
Santa's Warehouse,Santa's Warehouse Lv. 8,3910815,75,32607,Victim Chuti
Santa's Warehouse,Santa's Warehouse Lv. 8,3910805,75,32607,Overly Thriving Tree
Santa's Warehouse,Santa's Warehouse Lv. 9,3910903,80,52407,Snowball Thrower
Santa's Warehouse,Santa's Warehouse Lv. 9,3910913,80,52407,Furious Two-Tiered Snowman
Santa's Warehouse,Santa's Warehouse Lv. 9,3910909,80,52407,Three-Tiered Snowman of Terror
Santa's Warehouse,Santa's Warehouse Lv. 9,3910906,80,52407,Runaway Gift Box
Santa's Warehouse,Santa's Warehouse Lv. 9,3910901,80,52407,Gift Hunter
Santa's Warehouse,Santa's Warehouse Lv. 9,3910902,80,52407,Delinquent Hunter
Santa's Warehouse,Santa's Warehouse Lv. 9,3910914,80,52407,Burning Tree Decoration
Santa's Warehouse,Santa's Warehouse Lv. 9,3910908,80,52407,Shining Tree Decoration
Santa's Warehouse,Santa's Warehouse Lv. 9,3910910,80,52407,Furious Tree Decoration
Santa's Warehouse,Santa's Warehouse Lv. 9,3910912,80,52407,Raging Tree Decoration
Santa's Warehouse,Santa's Warehouse Lv. 9,3910911,80,52407,Onlooker Flem
Santa's Warehouse,Santa's Warehouse Lv. 9,3910904,80,52407,Candy Thief
Santa's Warehouse,Santa's Warehouse Lv. 9,3910916,80,52407,Runaway Reindeer
Santa's Warehouse,Santa's Warehouse Lv. 9,3910907,80,52407,Reindeer on a Strike
Santa's Warehouse,Santa's Warehouse Lv. 9,3910915,80,52407,Victim Chuti
Santa's Warehouse,Santa's Warehouse Lv. 9,3910905,80,52407,Overly Thriving Tree
Santa's Warehouse,Santa's Warehouse Lv. 10,3911003,85,75657,Snowball Thrower
Santa's Warehouse,Santa's Warehouse Lv. 10,3911013,85,75657,Furious Two-Tiered Snowman
Santa's Warehouse,Santa's Warehouse Lv. 10,3911009,85,75657,Three-Tiered Snowman of Terror
Santa's Warehouse,Santa's Warehouse Lv. 10,3911006,85,75657,Runaway Gift Box
Santa's Warehouse,Santa's Warehouse Lv. 10,3911001,85,75657,Gift Hunter
Santa's Warehouse,Santa's Warehouse Lv. 10,3911002,85,75657,Delinquent Hunter
Santa's Warehouse,Santa's Warehouse Lv. 10,3911014,85,75657,Burning Tree Decoration
Santa's Warehouse,Santa's Warehouse Lv. 10,3911008,85,75657,Shining Tree Decoration
Santa's Warehouse,Santa's Warehouse Lv. 10,3911010,85,75657,Furious Tree Decoration
Santa's Warehouse,Santa's Warehouse Lv. 10,3911012,85,75657,Raging Tree Decoration
Santa's Warehouse,Santa's Warehouse Lv. 10,3911011,85,75657,Onlooker Flem
Santa's Warehouse,Santa's Warehouse Lv. 10,3911004,85,75657,Candy Thief
Santa's Warehouse,Santa's Warehouse Lv. 10,3911016,85,75657,Runaway Reindeer
Santa's Warehouse,Santa's Warehouse Lv. 10,3911007,85,75657,Reindeer on a Strike
